img_name,x_min,y_min,x_max,y_max,label,prob,scaled_size,actual_size
000000078565,356.99998440545806,227.99996125,376.99998440545806,234.999995625,boat,1.0,(800|1026),(499|640)
000000078565,255.00001559454188,173.999990125,340.0,283.99998675,boat,1.0,(800|1026),(499|640)
000000078565,586.9999532163743,232.000007625,613.9999688109161,235.999991625,boat,1.0,(800|1026),(499|640)
000000078565,443.0000155945419,230.000015625,459.9999376218324,233.99999962500002,boat,1.0,(800|1026),(499|640)
000000078565,95.99993762183236,222.000047625,621.9999688109161,286.99997475000004,person,1.0,(800|1026),(499|640)
000000078748,192.00000000000003,141.0,450.9999549718575,309.99996,motorbike,1.0,(800|1066),(480|640)
000000078748,443.0000150093809,111.0,639.9999399624767,333.99996,motorbike,1.0,(800|1066),(480|640)
000000078748,0.0,184.99998,176.0,473.99994,motorbike,1.0,(800|1066),(480|640)
000000078748,544.0000000000001,322.99998,640.9999849906192,472.00001999999995,motorbike,1.0,(800|1066),(480|640)
000000078748,56.00000000000001,24.0,105.99996998123828,115.99998,person,1.0,(800|1066),(480|640)
000000078748,95.00001500938087,16.99998,204.99998499061917,117.0,person,1.0,(800|1066),(480|640)
000000078748,200.00000000000003,16.99998,252.00000000000003,111.0,person,1.0,(800|1066),(480|640)
000000078748,244.00000000000003,13.00002,289.9999699812383,112.00001999999999,person,1.0,(800|1066),(480|640)
000000078748,289.9999699812383,16.99998,370.99995497185745,111.0,person,1.0,(800|1066),(480|640)
000000078748,489.99996998123834,52.00002,528.0000000000001,160.00001999999998,person,1.0,(800|1066),(480|640)
000000078748,580.0,52.999979999999994,631.0000150093808,124.00001999999999,person,1.0,(800|1066),(480|640)
000000078748,440.9999849906192,25.99998,498.0000300187618,178.00001999999998,person,1.0,(800|1066),(480|640)
000000078748,396.99998499061917,54.0,430.0000300187618,115.99998,person,1.0,(800|1066),(480|640)
000000078748,363.9999399624766,45.0,391.99993996247656,112.00001999999999,person,1.0,(800|1066),(480|640)
000000078748,523.9999399624767,70.99998,551.9999399624766,112.00001999999999,person,1.0,(800|1066),(480|640)
000000078748,559.000015009381,76.00002,608.9999849906192,124.00001999999999,unknown,1.0,(800|1066),(480|640)
000000078748,428.0000600375235,82.00001999999999,460.9999849906192,120.0,unknown,1.0,(800|1066),(480|640)
000000078748,576.0,49.00002,641.000105065666,178.99998,person,1.0,(800|1066),(480|640)
000000078748,564.9999849906192,58.00002,599.000015009381,93.0,person,1.0,(800|1066),(480|640)
000000078748,0.0,19.00002,640.0000000000001,210.0,person,1.0,(800|1066),(480|640)
000000078823,196.99998499061917,117.0,368.99998499061917,339.99996,dog,1.0,(800|1066),(480|640)
000000078823,58.000030018761734,81.0,190.00003001876175,208.00001999999998,unknown,1.0,(800|1066),(480|640)
000000078823,8.999984990619138,159.99996000000002,476.00000000000006,474.99996,car,1.0,(800|1066),(480|640)
000000078823,0.999984990619137,150.0,188.0,411.99996,car,1.0,(800|1066),(480|640)
000000078823,594.0000300187618,175.00001999999998,640.0000600375234,304.00002,car,1.0,(800|1066),(480|640)
000000078843,121.99996998123828,3.0,600.9999849906192,475.99998,person,1.0,(800|1066),(480|640)
000000078843,3.0000150093808635,189.0,444.99998499061917,472.99998,person,1.0,(800|1066),(480|640)
000000078843,424.00000000000006,348.99996,513.9999699812383,480.99996,unknown,1.0,(800|1066),(480|640)
000000078915,134.99998524999998,295.0,155.00002537499998,317.0,unknown,1.0,(1064|800),(640|481)
000000078915,154.99996524999997,296.0,208.999971375,407.99999999999994,unknown,1.0,(1064|800),(640|481)
000000078915,130.99998925,392.00006015037593,301.999998625,640.9999999999999,person,1.0,(1064|800),(640|481)
000000078915,242.99999749999998,5.0,317.999982625,85.0,person,1.0,(1064|800),(640|481)
000000078915,357.00000375,11.999999999999998,418.00000287499995,89.0,person,1.0,(1064|800),(640|481)
000000078915,315.99998462499997,4.0,363.99999675,86.99999999999999,person,1.0,(1064|800),(640|481)
000000078915,189.999990375,0.0,305.999994625,50.99999999999999,person,1.0,(1064|800),(640|481)
000000078915,114.00000624999998,0.0,201.99997837499998,54.0,person,1.0,(1064|800),(640|481)
000000078915,256.000044625,85.99999999999999,331.00002975,186.0,person,1.0,(1064|800),(640|481)
000000078915,72.999987125,0.0,154.000026375,37.0,person,1.0,(1064|800),(640|481)
000000078915,458.00008312499995,66.0,482.000059125,203.0,person,1.0,(1064|800),(640|481)
000000078915,38.000022125,0.0,116.00000424999999,47.0,person,1.0,(1064|800),(640|481)
000000078959,243.99998399999998,62.00001200300075,307.999968,133.0000180045011,unknown,1.0,(1333|800),(640|384)
000000078959,238.999968,131.9999759939985,337.99996799999997,168.9999939984996,unknown,1.0,(1333|800),(640|384)
000000078959,197.999952,23.000006001500374,230.999952,113.99998799699924,unknown,1.0,(1333|800),(640|384)
000000078959,222.0,175.0000060015004,291.0,202.99998199549887,unknown,1.0,(1333|800),(640|384)
000000078959,195.99998399999998,178.99998199549887,312.999984,240.99999399849963,unknown,1.0,(1333|800),(640|384)
000000078959,225.0,40.0,264.0,117.00001800450111,unknown,1.0,(1333|800),(640|384)
000000078959,253.999968,0.0,307.999968,90.99998199549887,unknown,1.0,(1333|800),(640|384)
000000078959,165.0,120.0,195.0,162.99998199549887,unknown,1.0,(1333|800),(640|384)
000000078959,153.0,0.0,232.999968,80.0,unknown,1.0,(1333|800),(640|384)
000000078959,80.00001599999999,118.00001200300075,168.99998399999998,200.99999399849963,unknown,1.0,(1333|800),(640|384)
000000078959,159.0,66.99998199549887,213.99998399999998,136.99999399849963,unknown,1.0,(1333|800),(640|384)
000000078959,135.999984,38.00001200300075,203.999952,101.00001800450113,unknown,1.0,(1333|800),(640|384)
000000078959,262.999968,45.00001800450113,295.999968,90.99998199549887,unknown,1.0,(1333|800),(640|384)
000000079014,144.99998925,153.00001079999998,264.999986625,284.999988,unknown,1.0,(1250|800),(455|291)
000000079014,0.0,89.000002,291.0,445.9999908,person,1.0,(1250|800),(455|291)
000000079031,61.00000667222685,0.0,332.00002668890744,371.00001749999996,person,1.0,(800|1199),(427|640)
000000079031,0.0,260.999960375,603.0000467055879,421.99999012499995,unknown,1.0,(800|1199),(427|640)
000000079034,210.99995497185742,103.00001999999999,328.00000000000006,406.99998,unknown,1.0,(800|1066),(480|640)
000000079034,202.00003001876175,100.99998000000001,228.0,114.0,car,1.0,(800|1066),(480|640)
000000079034,160.99998499061914,100.00001999999999,190.00003001876175,112.00001999999999,car,1.0,(800|1066),(480|640)
000000079034,256.0,100.99998000000001,270.0000300187617,115.99998,car,1.0,(800|1066),(480|640)
000000079034,151.0000150093809,100.00001999999999,160.00000000000003,111.0,car,1.0,(800|1066),(480|640)
000000079034,4.9999849906191365,99.0,24.000000000000004,112.00001999999999,car,1.0,(800|1066),(480|640)
000000079144,137.99998567591763,140.99999449999999,272.9999928379588,265.00000224999997,bear,1.0,(800|1117),(458|640)
000000079144,254.00001432408234,179.0000255,343.0000071620412,365.99999425,bear,1.0,(800|1117),(458|640)
000000079188,0.0,9.999969981238273,451.99998,640.9999849906192,giraffe,1.0,(1066|800),(640|480)
000000079229,107.99997335553705,291.00001424999994,201.99998667776853,342.99997049999996,dog,1.0,(800|1201),(426|640)
000000079229,201.99998667776853,192.0000105,488.9999666944213,348.99996749999997,horse,1.0,(800|1201),(426|640)
000000079229,331.0000066611157,120.99997499999999,393.0000199833472,280.99998374999996,person,1.0,(800|1201),(426|640)
000000079408,39.000020016680566,7.000024499999999,415.00002001668054,407.000013875,unknown,1.0,(800|1199),(427|640)
000000079565,219.00000000000003,98.000015625,403.9999530956848,336.999984375,giraffe,1.0,(800|1066),(375|500)
000000079565,127.00000000000001,149.000015625,223.0,325.00003125,giraffe,1.0,(800|1066),(375|500)
000000079588,207.0000150093809,127.00001999999999,239.0000150093809,178.99998,unknown,1.0,(800|1066),(480|640)
000000079588,408.99998499061917,374.99994,424.00000000000006,415.99998,person,1.0,(800|1066),(480|640)
000000079588,301.99996998123834,378.99996,316.0,423.0,person,1.0,(800|1066),(480|640)
000000079588,390.0000300187618,376.99998,404.99998499061917,418.00002,person,1.0,(800|1066),(480|640)
000000079588,285.9999699812383,382.99998,305.0000450281426,423.0,person,1.0,(800|1066),(480|640)
000000079588,320.00000000000006,383.99994,329.0000450281426,406.99998,person,1.0,(800|1066),(480|640)
000000079651,395.99997012138186,8.99996325,511.9999402427637,378.00001,unknown,1.0,(800|1071),(478|640)
000000079651,149.99998506069093,0.0,261.99998506069096,390.99999675,unknown,1.0,(800|1071),(478|640)
000000079651,279.9999402427638,0.0,385.9999551820728,380.00002175000003,unknown,1.0,(800|1071),(478|640)
000000079651,293.9999850606909,344.99996550000003,632.9999775910364,460.00001375000005,unknown,1.0,(800|1071),(478|640)
000000079651,178.99999253034545,365.00002325,491.99997012138186,473.9999765,unknown,1.0,(800|1071),(478|640)
000000079837,113.999979625,346.99999332777315,203.99999724999998,420.0000266889074,boat,1.0,(1199|800),(640|427)
000000079837,224.00003674999996,354.9999933277731,273.99997537499996,376.9999799833194,boat,1.0,(1199|800),(640|427)
000000079837,280.99999987499996,343.0000200166806,358.00000249999994,362.0000133444537,boat,1.0,(1199|800),(640|427)
000000079837,384.0000325,343.0000200166806,426.99999999999994,354.9999933277731,boat,1.0,(1199|800),(640|427)
000000079837,344.00006024999993,341.00000667222685,391.00005699999997,354.0000133444537,boat,1.0,(1199|800),(640|427)
000000079837,80.9999785,352.9999799833194,118.99998949999998,367.99999999999994,boat,1.0,(1199|800),(640|427)
000000079837,186.00002575,343.0000200166806,208.0000265,358.9999666388657,boat,1.0,(1199|800),(640|427)
000000079837,105.99997449999998,344.0,134.99999975,357.9999866555463,boat,1.0,(1199|800),(640|427)
000000079969,269.99997149999996,108.99999333888425,291.999996,209.0000199833472,unknown,1.0,(1201|800),(640|426)
000000079969,174.0000195,190.99998001665278,291.999996,524.0000266444629,person,1.0,(1201|800),(640|426)
000000079969,332.00001149999997,236.99999333888425,368.99997525000003,281.9999866777685,person,1.0,(1201|800),(640|426)
000000079969,293.000031,212.99999333888425,334.00002824999996,259.99997335553707,person,1.0,(1201|800),(640|426)
000000079969,353.000001,185.00001998334722,382.999986,227.00000666111572,person,1.0,(1201|800),(640|426)
000000079969,340.99995375,169.99998667776853,366.9999585,207.00003330557868,person,1.0,(1201|800),(640|426)
000000079969,374.9999722499999,160.99996669442132,399.00001349999997,203.00000666111575,person,1.0,(1201|800),(640|426)
000000079969,358.00001625,94.00001332223147,374.9999722499999,127.00003330557868,person,1.0,(1201|800),(640|426)
000000079969,291.999996,73.99998667776852,324.9999795,137.0000199833472,person,1.0,(1201|800),(640|426)
000000079969,177.99999974999997,89.00001998334722,207.99998474999998,127.99999999999999,person,1.0,(1201|800),(640|426)
000000079969,280.00005524999995,121.99998667776852,292.00004924999996,134.00001332223147,unknown,1.0,(1201|800),(640|426)
000000079969,329.99999475,281.9999866777685,363.0000315,313.9999866777685,unknown,1.0,(1201|800),(640|426)
000000079969,332.00001149999997,245.99996003330557,362.99997824999997,257.9999866777685,unknown,1.0,(1201|800),(640|426)
000000079969,335.00001,200.99996669442132,365.99997675,243.00000666111572,person,1.0,(1201|800),(640|426)
000000079969,234.99997125,107.99997335553705,261.00002924999995,145.00001998334722,person,1.0,(1201|800),(640|426)
000000079969,157.00001024999997,80.0,180.99999824999998,107.99997335553705,person,1.0,(1201|800),(640|426)
000000079969,280.000002,365.99996003330557,299.000028,376.99996669442135,unknown,1.0,(1201|800),(640|426)
000000079969,290.0000325,259.99997335553707,340.99995375,315.999973355537,person,1.0,(1201|800),(640|426)
000000079969,1.0000349999999998,0.0,426.0,390.0000133222315,person,1.0,(1201|800),(640|426)
000000080022,278.9999800166527,107.99999925,427.0000066611157,427.000035,person,1.0,(800|1201),(426|640)
000000080022,308.00002664446293,240.99996825,401.9999866777685,313.99996725,unknown,1.0,(800|1201),(426|640)
000000080022,304.0,247.0000185,324.9999933388842,268.99998975,unknown,1.0,(800|1201),(426|640)
000000080057,0.0,9.999973553719007,381.99998475000007,404.0,unknown,1.0,(1210|800),(640|423)
000000080153,203.99999400000002,358.0000535117057,292.000004,539.0000267558528,dog,1.0,(1196|800),(640|428)
000000080153,186.99999449999999,127.00002675585284,305.99999099999997,415.99999999999994,person,1.0,(1196|800),(640|428)
000000080153,97.99996250000001,370.99997324414716,400.9999945,504.0,unknown,1.0,(1196|800),(640|428)
000000080273,171.00002675585284,45.000027,380.0,420.000038,person,1.0,(800|1196),(428|640)
000000080273,109.00002675585284,377.00000150000005,491.99999999999994,428.9999685,unknown,1.0,(800|1196),(428|640)
000000080274,184.00000000000003,174.99996000000002,475.00001500938095,402.0,elephant,1.0,(800|1066),(480|640)
000000080274,71.00001500938087,127.99998,508.0000600375235,397.99998,elephant,1.0,(800|1066),(480|640)
000000080340,181.00000667222685,153.00002462499998,208.0,219.00002687499997,unknown,1.0,(800|1199),(427|640)
000000080340,500.0000266889074,110.999984375,640.0,314.00000099999994,unknown,1.0,(800|1199),(427|640)
000000080340,497.99995996663887,37.000030374999994,640.9999799833193,316.000015625,unknown,1.0,(800|1199),(427|640)
000000080340,144.9999799833194,71.00001212499998,277.00000667222685,325.000001375,person,1.0,(800|1199),(427|640)
000000080340,253.00000667222685,5.999990499999999,338.9999933277731,205.00003124999998,person,1.0,(800|1199),(427|640)
000000080340,330.00001334445375,0.9999806249999998,433.00003336113423,190.99998224999996,person,1.0,(800|1199),(427|640)
000000080340,421.00000667222685,0.9999806249999998,506.99999332777315,225.00001737499997,person,1.0,(800|1199),(427|640)
000000080340,525.0000066722268,0.0,632.0001067556296,69.999978125,person,1.0,(800|1199),(427|640)
000000080340,0.0,299.00002474999997,45.99998665554629,428.00003399999997,person,1.0,(800|1199),(427|640)
000000080340,546.0000133444537,46.999996749999994,567.0000200166805,101.99999862499999,unknown,1.0,(800|1199),(427|640)
000000080340,564.0000266889074,68.99999749999999,584.0,104.999993875,unknown,1.0,(800|1199),(427|640)
000000080340,609.9999599666389,76.000022,628.999953294412,112.99999899999999,unknown,1.0,(800|1199),(427|640)
000000080340,233.99995996663884,225.00001737499997,303.0000200166806,402.000004,unknown,1.0,(800|1199),(427|640)
000000080340,532.0000266889074,41.999986875,549.0000066722268,77.99998324999999,unknown,1.0,(800|1199),(427|640)
000000080340,590.0000400333611,66.99998287499999,611.0000467055879,109.00002312499998,unknown,1.0,(800|1199),(427|640)
000000080340,632.0000533778149,54.000021249999996,640.9999799833193,79.00001724999998,unknown,1.0,(800|1199),(427|640)
000000080340,562.0000133444537,44.00000149999999,578.999993327773,77.000002625,unknown,1.0,(800|1199),(427|640)
000000080340,585.0000867389491,68.00001687499999,592.0001067556296,102.99997924999998,unknown,1.0,(800|1199),(427|640)
000000080340,577.0000867389491,49.00001137499999,590.0000400333611,83.99997375,unknown,1.0,(800|1199),(427|640)
000000080340,490.0000133444537,0.0,554.9999933277732,151.99999062499998,person,1.0,(800|1199),(427|640)
000000080413,224.00000000000003,111.99995999999999,393.0000450281426,264.0,unknown,1.0,(800|1066),(480|640)
000000080659,307.99997331109256,93.000012875,640.9999799833193,387.00002774999996,horse,1.0,(800|1199),(427|640)
000000080659,0.9999799833194328,184.99999174999996,131.99997331109256,333.0000065,horse,1.0,(800|1199),(427|640)
000000080659,44.00002668890742,85.00000774999998,384.99997998331946,391.0000036249999,horse,1.0,(800|1199),(427|640)
000000080659,141.00000667222685,65.00002162499999,285.00000667222685,233.00002249999997,person,1.0,(800|1199),(427|640)
000000080659,242.0000133444537,63.00000699999999,349.99998665554625,165.000005625,person,1.0,(800|1199),(427|640)
000000080659,400.0,58.99997774999999,541.9999866555463,253.99998924999997,person,1.0,(800|1199),(427|640)
000000080659,226.00001334445372,255.00002324999997,362.0000133444537,360.9999977499999,horse,1.0,(800|1199),(427|640)
000000080666,64.0,120.0,535.0,539.0,cat,1.0,(800|800),(640|640)
000000080666,195.0,147.0,629.0,624.0,unknown,1.0,(800|800),(640|640)
000000080671,201.00003336113426,330.999991875,466.0000133444537,377.99998862499996,unknown,1.0,(800|1199),(427|640)
000000080671,218.99999332777315,116.99997487499999,423.0000200166806,369.9999834999999,person,1.0,(800|1199),(427|640)
000000080932,48.0,284.00000000000006,367.99998,384.00000000000006,unknown,1.0,(1066|800),(640|480)
000000080932,1.00002,321.9999699812383,480.99996,631.0000150093808,unknown,1.0,(1066|800),(640|480)
000000080932,64.00002,140.99998499061917,366.00005999999996,463.0000150093809,person,1.0,(1066|800),(640|480)
000000080932,246.99996,35.00001500938087,426.0,385.9999699812383,person,1.0,(1066|800),(640|480)
000000080932,0.0,324.9999849906191,51.0,480.00000000000006,unknown,1.0,(1066|800),(640|480)
000000080932,61.00002,444.99998499061917,241.99998,532.9999849906192,unknown,1.0,(1066|800),(640|480)
000000080932,162.0,360.99998499061917,306.0,498.0000300187618,unknown,1.0,(1066|800),(640|480)
000000080932,409.99998,132.00000000000003,440.99994,176.0,unknown,1.0,(1066|800),(640|480)
000000080932,448.99998,131.0000150093809,473.99994,172.99998499061914,unknown,1.0,(1066|800),(640|480)
000000080932,28.99998,170.00003001876172,76.00002,176.0,unknown,1.0,(1066|800),(640|480)
000000080949,26.0,128.999979,626.0000547945206,365.99997225,cat,1.0,(800|1168),(438|640)
000000080949,2.9999999999999996,2.0000175,640.0,408.99996524999995,unknown,1.0,(800|1168),(438|640)
000000080949,549.0001095890411,0.0,637.0,171.99997199999999,unknown,1.0,(800|1168),(438|640)
000000080949,527.0,0.0,572.9999999999999,72.99998175,unknown,1.0,(800|1168),(438|640)
000000081061,206.00002763385146,64.9999675,616.0000552677029,255.99999100000002,unknown,1.0,(800|1158),(442|640)
000000081061,93.99997236614853,58.99998325,237.00001381692576,279.00001349999997,unknown,1.0,(800|1158),(442|640)
000000081061,367.0000414507772,236.0000435,544.0,338.9999665,unknown,1.0,(800|1158),(442|640)
000000081394,617.9999699812383,147.0,640.0000000000001,180.0,car,1.0,(800|1066),(480|640)
000000081394,531.9999399624766,171.99996000000002,633.9999099437149,225.0,motorbike,1.0,(800|1066),(480|640)
000000081394,520.9999849906192,201.0,544.0000000000001,247.99998,motorbike,1.0,(800|1066),(480|640)
000000081394,547.000015009381,151.99998,570.0000300187618,184.00001999999998,person,1.0,(800|1066),(480|640)
000000081394,84.0,19.00002,524.9999849906192,435.99996,truck,1.0,(800|1066),(480|640)
000000081394,611.000015009381,178.99998,641.000105065666,220.99998,motorbike,1.0,(800|1066),(480|640)
000000081594,194.0000045,205.00000746965455,385.99999725,400.0,unknown,1.0,(1071|800),(640|478)
000000081594,168.000031,248.0,302.99995775,631.9999402427637,person,1.0,(1071|800),(640|478)
000000081594,174.00000649999998,418.00001493930904,196.99999225000002,477.9999850606909,unknown,1.0,(1071|800),(640|478)
000000081738,0.0,157.99998,38.00003001876173,409.99998,unknown,1.0,(800|1066),(480|640)
000000081738,452.99998499061917,138.0,639.9999399624767,473.99994,person,1.0,(800|1066),(480|640)
000000081738,330.0000300187618,144.0,501.9999699812383,223.00001999999998,unknown,1.0,(800|1066),(480|640)
000000081738,105.00004502814261,136.00001999999998,537.0000450281426,376.99998,unknown,1.0,(800|1066),(480|640)
000000081738,0.999984990619137,205.99998,632.9999849906192,472.99998,unknown,1.0,(800|1066),(480|640)
000000081766,472.0,75.0,601.9999699812383,147.0,dog,1.0,(800|1066),(480|640)
000000081766,30.00003001876173,126.0,200.00000000000003,250.00001999999998,dog,1.0,(800|1066),(480|640)
000000081766,229.9999699812383,153.0,495.9999399624766,456.99996,dog,1.0,(800|1066),(480|640)
000000081988,267.99997331109256,129.00000925,517.9999866555463,366.99998824999994,person,1.0,(800|1199),(427|640)
000000081988,320.0,273.99997537499996,409.0000333611343,396.99999412499994,person,1.0,(800|1199),(427|640)
000000081988,469.99998665554625,313.000020375,590.9999666388657,403.00003799999996,person,1.0,(800|1199),(427|640)
000000081988,173.99998665554628,293.00003424999994,248.0,388.00000837499994,person,1.0,(800|1199),(427|640)
000000081988,47.00002001668056,283.00001449999996,159.00002001668057,393.00001825,person,1.0,(800|1199),(427|640)
000000081988,472.0,382.99999849999995,573.0000066722268,401.00002337499996,unknown,1.0,(800|1199),(427|640)
000000081988,312.0,376.00002737499995,431.00002001668054,398.000028125,unknown,1.0,(800|1199),(427|640)
000000081988,181.00000667222685,377.99998862499996,268.00002668890744,396.99999412499994,unknown,1.0,(800|1199),(427|640)
000000081988,69.9999866555463,380.00000324999996,173.00000667222685,396.00006687499996,unknown,1.0,(800|1199),(427|640)
000000082085,117.99999999999999,0.0,640.0,405.99999750000006,train,1.0,(800|1196),(428|640)
000000082085,107.00002675585284,225.9999965,122.99997324414716,300.0000195,person,1.0,(800|1196),(428|640)
000000082085,9.000026755852842,251.99998000000002,34.99997324414716,288.9999915,person,1.0,(800|1196),(428|640)
000000082085,602.9999732441471,157.9999985,628.0,210.9999875,person,1.0,(800|1196),(428|640)
000000082085,483.00002675585284,132.9999835,498.0,215.9999905,person,1.0,(800|1196),(428|640)
000000082085,255.99999999999997,195.9999785,260.99997324414716,207.99997500000003,person,1.0,(800|1196),(428|640)
000000082085,68.99997324414716,177.000042,116.0,336.00000900000003,person,1.0,(800|1196),(428|640)
000000082085,210.0,186.99999449999999,224.0,210.9999875,person,1.0,(800|1196),(428|640)
000000082085,340.00005351170563,217.00001250000003,351.99999999999994,283.99998850000003,person,1.0,(800|1196),(428|640)
000000082085,396.9999732441471,144.00001150000003,426.9999732441471,220.9999935,person,1.0,(800|1196),(428|640)
000000082085,242.99997324414716,210.9999875,247.00002675585284,229.9999775,person,1.0,(800|1196),(428|640)
000000082085,571.9999464882943,110.999981,624.9999197324414,137.9999865,person,1.0,(800|1196),(428|640)
000000082180,0.0,0.0,603.0000265780732,421.00000625,unknown,1.0,(800|1204),(425|640)
000000082180,352.00000000000006,168.000003125,431.0000265780731,260.00001875000004,unknown,1.0,(800|1204),(425|640)
000000082180,247.0000265780731,145.99998437500003,357.0000265780731,264.00001249999997,unknown,1.0,(800|1204),(425|640)
000000082688,0.0,101.99999700000001,504.0,428.9999685,person,1.0,(800|1196),(428|640)
000000082688,544.0,310.999994,608.9999732441471,336.99997750000006,unknown,1.0,(800|1196),(428|640)
000000082688,428.0,387.99997600000006,454.99997324414716,416.00000350000005,unknown,1.0,(800|1196),(428|640)
000000082688,291.99999999999994,50.999998500000004,415.00002675585284,254.000024,person,1.0,(800|1196),(428|640)
000000082688,301.99999999999994,377.99997,326.0,424.00001900000007,unknown,1.0,(800|1196),(428|640)
000000082688,309.00002675585284,29.000049500000003,625.0000267558529,429.000022,person,1.0,(800|1196),(428|640)
000000082696,102.99997924999998,312.9999799833194,240.99997424999998,498.9999933277731,bird,1.0,(1199|800),(640|427)
000000082696,96.000008125,149.99998665554628,267.999984875,386.0000133444537,unknown,1.0,(1199|800),(640|427)
000000082696,30.999986499999995,139.9999733110926,124.99998,379.99997331109256,unknown,1.0,(1199|800),(640|427)
000000082696,0.9999806249999998,138.00001334445372,61.99997299999999,360.0,unknown,1.0,(1199|800),(640|427)
000000082696,170.00001549999996,120.0,258.999999125,234.00001334445372,unknown,1.0,(1199|800),(640|427)
000000082696,277.9999512499999,141.00000667222685,427.999980625,387.99997331109256,unknown,1.0,(1199|800),(640|427)
000000082696,275.00000937499993,133.00000667222685,371.999998125,255.00002001668057,unknown,1.0,(1199|800),(640|427)
000000082696,222.00002212499996,130.99999332777313,314.999981625,253.99998665554628,unknown,1.0,(1199|800),(640|427)
000000082696,93.000012875,143.00002001668054,394.00005224999995,189.00000667222685,unknown,1.0,(1199|800),(640|427)
000000082696,0.0,3.999973311092577,112.99999899999999,146.99999332777315,person,1.0,(1199|800),(640|427)
000000082696,120.00002349999998,59.999973311092575,140.99999025,88.0,unknown,1.0,(1199|800),(640|427)
000000082696,323.999967375,114.0000133444537,388.00000837499994,172.0000266889074,unknown,1.0,(1199|800),(640|427)
000000082715,170.0000133444537,118.00000887499999,306.99999332777315,206.9999925,person,1.0,(800|1199),(427|640)
000000082715,218.00001334445372,71.00001212499998,333.00000667222685,198.999987375,unknown,1.0,(800|1199),(427|640)
000000082765,51.000027749999994,430.9999800166528,331.00002975,529.9999866777684,unknown,1.0,(1201|800),(640|426)
000000082765,0.0,286.9999800166528,427.000035,641.0000199833472,unknown,1.0,(1201|800),(640|426)
000000082807,123.00002820211516,74.00000312499999,516.9999717978849,479.000005,dog,1.0,(800|851),(601|640)
000000082807,73.99994359576968,182.9999925,474.0000188014101,452.99999375,unknown,1.0,(800|851),(601|640)
000000082807,0.0,405.00000187499995,641.000009400705,592.0000249999999,unknown,1.0,(800|851),(601|640)
000000082807,286.99999059929496,483.00003562499995,444.9999717978849,593.0000138749999,unknown,1.0,(800|851),(601|640)
000000082812,0.0,223.999968,327.00000600150037,355.99996799999997,train,1.0,(750|1333),(360|640)
000000082812,347.00003000750183,227.999952,422.00001200300073,360.999984,person,1.0,(750|1333),(360|640)
000000082812,303.00000600150037,251.999952,340.9999699924981,357.999984,person,1.0,(750|1333),(360|640)
000000082812,248.0,262.000032,290.99998199549884,358.99996799999997,person,1.0,(750|1333),(360|640)
000000082812,415.00000600150037,222.99998399999998,455.00000600150037,283.999968,person,1.0,(750|1333),(360|640)
000000082812,327.00000600150037,240.99998399999998,352.0,316.999968,person,1.0,(750|1333),(360|640)
000000082812,261.99996399099774,271.999968,288.0,318.0,unknown,1.0,(750|1333),(360|640)
000000082812,347.00003000750183,264.0,392.0,321.0,unknown,1.0,(750|1333),(360|640)
000000082812,587.9999759939985,174.99998399999998,641.0000420105026,309.999984,person,1.0,(750|1333),(360|640)
000000082812,479.00005401350336,209.000016,512.0,285.999984,person,1.0,(750|1333),(360|640)
000000082812,300.00002400600147,270.0,324.0000240060015,318.0,unknown,1.0,(750|1333),(360|640)
000000082812,423.00000600150037,272.00001599999996,477.00001800450116,354.999984,unknown,1.0,(750|1333),(360|640)
000000082812,240.0,315.999984,273.99998799699927,360.0,unknown,1.0,(750|1333),(360|640)
000000082812,408.0,247.999968,419.00003000750183,263.999952,unknown,1.0,(750|1333),(360|640)
000000082812,503.99999999999994,192.99998399999998,572.9999219804951,322.999968,person,1.0,(750|1333),(360|640)
000000082812,390.0000120030008,224.000016,412.00002400600147,267.999984,person,1.0,(750|1333),(360|640)
000000082812,376.9999939984996,222.99998399999998,398.00001200300073,264.999984,person,1.0,(750|1333),(360|640)
000000082812,333.0000180045011,251.000016,363.0000300075019,282.999984,unknown,1.0,(750|1333),(360|640)
000000082812,341.0000180045011,303.0,363.9999759939985,339.999984,unknown,1.0,(750|1333),(360|640)
000000082812,476.0000240060015,250.00003199999998,501.0000180045011,283.999968,unknown,1.0,(750|1333),(360|640)
000000082812,506.0000360090022,265.999968,546.0000360090022,312.0,unknown,1.0,(750|1333),(360|640)
000000082812,303.00000600150037,318.999984,319.00000600150037,360.0,unknown,1.0,(750|1333),(360|640)
000000082812,445.0000180045011,243.99998399999998,463.99999999999994,272.999952,unknown,1.0,(750|1333),(360|640)
000000082812,454.00001200300073,201.99998399999998,485.0000180045011,268.999968,person,1.0,(750|1333),(360|640)
000000082821,76.00002668890743,134.000019125,88.0,164.00002499999997,person,1.0,(800|1199),(427|640)
000000082821,93.00000667222686,129.99998987499998,101.00000667222685,157.999981125,person,1.0,(800|1199),(427|640)
000000082821,480.0,145.00001949999998,490.0000133444537,169.00003487499998,person,1.0,(800|1199),(427|640)
000000082821,597.9999866555462,129.00000925,607.0000200166805,140.99999025,person,1.0,(800|1199),(427|640)
000000082821,272.0,175.00002537499998,299.99997331109256,197.00002612499998,bicycle,1.0,(800|1199),(427|640)
000000082821,304.0,174.00004475,316.00002668890744,196.00004549999997,bicycle,1.0,(800|1199),(427|640)
