img_name,x_min,y_min,x_max,y_max,label,prob
000000239857,434.4,93.0,502.5,190.2,unknown,0.766
000000239857,295.3,122.5,360.0,190.2,unknown,0.759
000000239857,295.2,132.0,330.5,187.1,unknown,0.759
000000239857,434.4,67.9,499.2,185.4,unknown,0.759
000000239857,360.1,161.8,393.6,186.6,unknown,0.757
000000239857,289.0,158.3,308.4,189.8,unknown,0.755
000000239857,454.9,292.4,478.7,307.5,unknown,0.755
000000239857,297.9,164.4,362.3,260.9,unknown,0.755
000000239857,395.8,149.6,425.9,185.8,unknown,0.755
000000239857,284.6,116.8,367.1,271.5,person,0.754
000000239857,5.7,70.9,494.7,225.9,unknown,0.753
000000239857,263.5,59.0,289.4,78.5,unknown,0.750
000000239857,378.1,149.1,416.4,180.9,unknown,0.750
000000239857,164.0,162.4,204.6,178.5,unknown,0.741
000000239857,274.5,139.2,344.3,265.9,unknown,0.739
000000239857,349.6,164.5,365.1,183.4,unknown,0.737
000000239857,264.9,59.7,281.1,69.7,unknown,0.737
000000239857,499.2,155.0,500.0,296.7,unknown,0.733
000000239857,31.3,128.5,53.4,172.0,unknown,0.729
000000241602,608.1,379.8,641.1,424.4,unknown,0.792
000000241602,108.7,61.6,536.2,333.1,unknown,0.773
000000241602,64.8,364.4,114.3,383.9,unknown,0.757
000000241602,531.2,111.6,547.0,130.9,unknown,0.756
000000241602,284.6,83.7,431.5,153.0,unknown,0.750
000000241602,188.3,105.7,356.1,171.8,unknown,0.746
000000241602,215.2,128.0,260.3,173.8,unknown,0.737
000000241602,215.9,128.9,258.5,172.3,unknown,0.734
000000241602,89.7,234.6,101.2,255.4,unknown,0.729
000000241602,138.4,85.4,152.3,124.0,unknown,0.729
000000241602,639.3,128.5,640.0,204.6,unknown,0.729
000000241602,386.2,78.8,432.2,123.7,unknown,0.728
000000241602,507.9,9.4,526.2,58.3,unknown,0.728
000000241602,484.9,95.0,498.6,146.3,unknown,0.724
000000241602,300.0,109.3,346.9,155.7,unknown,0.723
000000241602,128.2,78.5,149.7,121.9,unknown,0.721
000000241602,275.3,288.9,286.0,295.6,unknown,0.705
000000241602,639.2,46.2,640.0,87.9,unknown,0.704
000000241602,302.2,288.9,330.3,300.4,unknown,0.684
000000241602,515.0,15.1,531.7,72.3,unknown,0.677
000000260925,597.1,420.5,639.8,480.3,unknown,0.789
000000260925,233.7,256.1,548.9,414.4,unknown,0.780
000000260925,491.7,32.2,629.6,222.7,unknown,0.776
000000260925,102.7,45.6,635.5,333.1,unknown,0.775
000000260925,5.5,41.8,248.3,295.9,unknown,0.767
000000260925,108.7,36.7,619.7,243.4,unknown,0.767
000000260925,101.8,260.6,393.2,423.0,unknown,0.766
000000260925,401.0,47.3,650.3,323.8,unknown,0.764
000000260925,391.9,52.0,617.1,241.4,unknown,0.764
000000260925,31.3,33.7,634.7,367.1,unknown,0.758
000000260925,119.5,250.3,570.0,430.0,unknown,0.757
000000260925,471.0,73.7,541.1,141.4,unknown,0.755
000000260925,356.8,70.2,396.3,115.6,unknown,0.747
000000260925,637.5,169.4,640.0,397.1,unknown,0.747
000000260925,35.5,36.3,632.7,286.0,unknown,0.745
000000260925,-10.1,37.1,429.5,298.2,unknown,0.738
000000260925,637.1,80.9,640.0,243.2,unknown,0.737
000000260925,1.0,18.1,636.2,438.2,unknown,0.731
000000260925,364.6,65.2,563.5,242.1,unknown,0.731
000000260925,0.4,53.2,332.9,309.1,unknown,0.728
000000263969,598.9,591.6,644.3,609.6,unknown,0.784
000000263969,228.3,176.8,645.1,604.8,unknown,0.782
000000263969,330.9,59.1,610.1,504.3,unknown,0.778
000000263969,239.4,52.8,646.5,605.3,unknown,0.778
000000263969,306.5,84.0,642.4,601.1,unknown,0.775
000000263969,346.2,59.1,632.0,606.1,unknown,0.775
000000263969,386.5,145.0,507.1,370.8,unknown,0.775
000000263969,253.4,76.4,580.4,427.5,unknown,0.773
000000263969,231.7,153.7,484.0,612.2,unknown,0.773
000000263969,121.9,455.7,165.0,506.5,unknown,0.771
000000263969,381.6,59.2,634.5,607.2,unknown,0.771
000000263969,220.4,152.8,451.2,596.3,unknown,0.769
000000263969,548.4,181.4,624.0,375.1,unknown,0.769
000000263969,248.2,303.6,513.5,600.8,unknown,0.767
000000263969,280.7,166.1,423.7,433.0,unknown,0.767
000000263969,2.1,18.2,640.3,608.1,unknown,0.766
000000263969,221.7,175.7,464.0,601.3,unknown,0.766
000000263969,254.7,259.4,323.3,400.7,unknown,0.765
000000263969,252.6,90.9,508.3,456.8,unknown,0.763
000000263969,217.4,93.0,553.0,618.1,unknown,0.762
000000270677,182.8,86.6,451.7,636.2,person,0.794
000000270677,600.3,582.8,636.2,636.0,unknown,0.787
000000270677,180.3,87.7,426.1,442.0,unknown,0.770
000000270677,461.5,284.2,483.5,301.3,unknown,0.768
000000270677,4.7,84.8,632.2,619.3,unknown,0.768
000000270677,458.3,519.5,497.3,589.1,unknown,0.766
000000270677,179.9,133.1,446.6,630.9,unknown,0.763
000000270677,176.9,343.4,458.9,635.5,unknown,0.763
000000270677,178.3,327.7,188.5,354.8,unknown,0.761
000000270677,624.3,363.4,633.3,388.4,unknown,0.761
000000270677,612.8,378.8,628.7,388.6,unknown,0.759
000000270677,479.4,284.2,493.1,298.6,unknown,0.757
000000270677,461.0,281.8,473.7,299.5,unknown,0.753
000000270677,632.0,378.5,634.1,569.5,unknown,0.749
000000270677,585.6,371.1,630.3,384.4,unknown,0.744
000000270677,215.6,131.1,344.5,516.9,unknown,0.732
000000270677,393.8,461.6,480.9,535.0,unknown,0.187
000000270677,292.6,417.9,410.9,531.0,unknown,0.115
000000270677,508.6,223.5,594.5,294.6,unknown,0.108
000000270677,123.3,629.6,362.4,641.7,unknown,0.104
000000275749,157.7,122.6,458.4,328.1,unknown,0.761
000000275749,13.9,70.1,488.6,342.5,unknown,0.758
000000275749,66.3,99.3,164.5,237.9,unknown,0.754
000000275749,257.3,206.2,293.5,301.7,unknown,0.752
000000275749,268.3,187.1,317.1,265.4,unknown,0.751
000000275749,62.0,113.1,148.2,241.3,unknown,0.751
000000275749,308.1,151.0,377.9,350.0,unknown,0.745
000000275749,321.8,133.7,399.0,349.7,unknown,0.745
000000275749,265.3,195.8,319.2,336.8,unknown,0.743
000000275749,45.0,74.9,137.1,141.0,unknown,0.742
000000275749,497.9,20.7,500.0,93.3,unknown,0.737
000000275749,43.9,124.9,92.9,206.7,unknown,0.726
000000275749,315.5,127.5,400.0,352.5,person,0.720
000000275749,0.8,134.0,4.0,281.9,unknown,0.719
000000275749,266.6,191.2,324.1,339.5,person,0.718
000000275749,491.5,27.2,500.7,362.7,unknown,0.715
000000275749,60.4,97.9,150.7,239.7,person,0.711
000000275749,0.7,234.6,5.1,268.7,unknown,0.704
000000275749,135.7,99.1,222.7,296.8,person,0.696
000000275749,133.6,106.3,187.8,192.0,unknown,0.692
000000286660,8.3,207.2,262.3,492.0,unknown,0.785
000000286660,28.1,245.7,333.5,477.4,unknown,0.782
000000286660,91.7,282.4,230.7,475.6,unknown,0.781
000000286660,340.1,452.3,379.4,501.7,unknown,0.780
000000286660,51.4,19.5,362.4,368.7,unknown,0.779
000000286660,224.8,9.3,367.1,390.2,unknown,0.777
000000286660,10.7,23.5,368.5,501.7,unknown,0.776
000000286660,14.1,80.9,380.8,496.4,unknown,0.775
000000286660,204.4,32.6,365.8,501.1,unknown,0.771
000000286660,21.5,17.7,367.1,486.5,unknown,0.769
000000286660,77.1,238.4,364.5,481.9,unknown,0.768
000000286660,58.4,128.3,261.1,493.8,unknown,0.764
000000286660,20.9,31.5,351.6,460.6,unknown,0.759
000000286660,368.1,124.5,371.3,295.9,unknown,0.758
000000286660,218.4,15.2,368.8,505.8,unknown,0.758
000000286660,367.4,253.7,371.2,475.6,unknown,0.755
000000286660,50.6,58.9,268.2,503.9,unknown,0.752
000000286660,62.1,8.9,370.5,481.8,unknown,0.751
000000286660,171.4,8.6,367.4,505.2,unknown,0.749
000000286660,53.2,95.3,278.8,502.9,unknown,0.742
000000304984,364.5,254.1,384.1,286.9,unknown,0.790
000000304984,317.8,1.8,383.9,85.6,unknown,0.767
000000304984,289.1,2.5,383.5,104.9,unknown,0.766
000000304984,1.4,105.7,294.6,288.4,unknown,0.761
000000304984,1.6,138.0,385.6,287.9,unknown,0.760
000000304984,1.2,166.1,343.6,286.4,unknown,0.754
000000304984,1.6,1.2,385.6,289.0,unknown,0.749
000000304984,-0.4,10.3,257.1,296.2,unknown,0.748
000000304984,277.1,2.3,384.6,64.2,unknown,0.747
000000304984,288.1,1.0,387.2,51.2,unknown,0.744
000000304984,6.3,164.6,217.9,290.5,unknown,0.742
000000304984,384.2,171.8,385.0,287.6,unknown,0.741
000000304984,384.7,68.1,385.0,133.8,unknown,0.737
000000304984,3.0,201.5,262.8,286.1,unknown,0.737
000000304984,3.2,120.6,183.6,290.6,unknown,0.736
000000304984,1.5,118.5,153.1,289.6,unknown,0.729
000000304984,-2.3,7.7,107.9,292.5,unknown,0.726
000000304984,309.5,1.3,385.1,51.6,unknown,0.725
000000304984,34.6,269.7,144.1,288.5,unknown,0.723
000000304984,381.4,16.5,385.5,280.8,unknown,0.719
000000327592,436.5,94.3,638.8,262.1,unknown,0.794
000000327592,599.9,305.5,642.2,363.2,unknown,0.791
000000327592,13.7,38.2,311.2,358.4,unknown,0.791
000000327592,22.1,127.3,326.5,355.2,unknown,0.789
000000327592,24.2,22.7,548.2,353.0,unknown,0.782
000000327592,444.3,94.8,641.7,180.5,unknown,0.778
000000327592,17.8,198.1,290.6,353.8,unknown,0.776
000000327592,430.6,92.6,645.0,353.6,unknown,0.776
000000327592,71.7,23.8,550.8,360.2,unknown,0.775
000000327592,423.4,84.0,638.1,352.1,unknown,0.774
000000327592,17.8,159.6,573.9,360.4,unknown,0.772
000000327592,603.0,229.0,642.2,352.2,unknown,0.768
000000327592,16.3,102.4,523.8,358.8,unknown,0.765
000000327592,26.3,24.3,469.0,333.3,unknown,0.765
000000327592,22.8,36.1,451.1,361.1,unknown,0.764
000000327592,12.0,24.2,559.5,358.8,unknown,0.763
000000327592,603.3,199.7,641.6,350.4,unknown,0.760
000000327592,84.8,221.3,520.8,350.9,unknown,0.759
000000327592,52.6,27.4,333.8,347.0,unknown,0.756
000000327592,-1.3,253.2,31.6,351.5,unknown,0.752
000000372466,607.3,327.2,640.0,358.6,unknown,0.792
000000372466,4.0,6.4,630.8,289.8,unknown,0.767
000000372466,12.5,51.0,573.5,219.9,unknown,0.765
000000372466,-8.1,2.3,503.4,190.3,unknown,0.763
000000372466,85.4,0.5,622.0,169.3,unknown,0.762
000000372466,17.6,79.5,451.2,211.5,unknown,0.761
000000372466,2.2,5.3,357.8,149.3,unknown,0.759
000000372466,258.6,77.0,294.7,88.3,unknown,0.759
000000372466,10.4,94.3,316.4,215.3,unknown,0.758
000000372466,257.5,1.5,393.6,59.0,unknown,0.756
000000372466,10.4,5.5,649.4,284.3,unknown,0.756
000000372466,120.0,4.9,621.9,114.7,unknown,0.752
000000372466,3.8,24.9,406.9,215.1,unknown,0.752
000000372466,410.3,2.8,486.6,75.3,unknown,0.752
000000372466,8.6,7.6,417.3,83.8,unknown,0.751
000000372466,383.5,-1.7,578.2,143.5,unknown,0.749
000000372466,1.2,7.2,217.2,107.4,unknown,0.748
000000372466,352.3,20.6,390.3,62.7,unknown,0.748
000000372466,282.8,-2.1,612.7,143.6,unknown,0.746
000000372466,42.7,5.2,181.0,58.1,unknown,0.745
000000375430,602.7,366.1,643.0,425.3,unknown,0.795
000000375430,1.6,19.3,639.9,316.0,unknown,0.767
000000375430,0.8,412.3,56.4,427.4,unknown,0.761
000000375430,283.8,8.9,337.8,84.4,unknown,0.751
000000375430,113.3,53.7,280.8,226.7,unknown,0.743
000000375430,639.3,143.5,640.0,239.5,unknown,0.735
000000375430,129.7,47.5,278.1,218.6,unknown,0.734
000000375430,624.1,40.9,642.5,400.6,unknown,0.732
000000375430,0.7,182.5,33.4,257.2,unknown,0.729
000000375430,12.2,24.6,279.7,258.8,unknown,0.729
000000375430,10.2,14.2,212.1,247.9,unknown,0.728
000000375430,5.0,10.6,106.6,174.9,unknown,0.728
000000375430,100.0,1.1,136.0,8.3,unknown,0.723
000000375430,638.5,20.3,640.0,76.3,unknown,0.720
000000375430,97.5,28.0,264.9,212.7,unknown,0.719
000000375430,27.7,17.3,110.2,128.2,unknown,0.717
000000375430,60.1,0.5,84.3,7.3,unknown,0.714
000000375430,0.2,14.9,46.0,113.3,unknown,0.713
000000375430,111.9,22.5,181.5,88.1,unknown,0.713
000000375430,0.7,151.0,67.3,256.5,unknown,0.705
000000378139,608.4,382.2,639.8,422.9,unknown,0.786
000000378139,177.4,233.5,505.4,274.6,unknown,0.672
000000378139,246.5,209.9,565.8,256.3,unknown,0.671
000000378139,580.5,206.6,594.0,216.7,unknown,0.667
000000378139,405.7,214.2,428.8,226.4,unknown,0.666
000000378139,553.6,207.2,571.4,217.9,unknown,0.664
000000378139,637.2,214.5,640.0,229.7,unknown,0.662
000000378139,133.3,221.4,492.0,346.6,unknown,0.660
000000378139,0.8,223.0,13.5,243.7,unknown,0.655
000000378139,128.8,225.8,484.1,320.4,unknown,0.651
000000378139,553.4,207.6,570.4,218.1,unknown,0.649
000000378139,174.7,262.4,196.2,290.2,unknown,0.646
000000378139,390.3,235.8,473.1,249.2,unknown,0.645
000000378139,441.5,211.9,463.3,224.3,unknown,0.645
000000378139,392.6,215.8,429.6,229.2,car,0.645
000000378139,172.2,210.8,566.9,258.8,unknown,0.644
000000378139,622.4,218.3,634.1,228.5,unknown,0.643
000000378139,516.0,214.5,534.5,224.7,unknown,0.638
000000378139,128.8,212.7,554.1,262.9,unknown,0.635
000000378139,112.7,232.3,484.1,320.0,unknown,0.635
000000383337,601.6,418.9,640.5,477.7,unknown,0.792
000000383337,169.6,80.8,648.7,387.1,unknown,0.787
000000383337,170.8,-2.7,650.6,381.0,unknown,0.785
000000383337,333.5,230.1,593.7,375.6,unknown,0.782
000000383337,342.5,110.8,636.4,367.2,unknown,0.777
000000383337,313.6,6.4,621.4,129.0,unknown,0.770
000000383337,169.3,83.2,592.3,380.9,unknown,0.765
000000383337,206.6,1.6,363.2,142.6,unknown,0.758
000000383337,187.2,-12.2,449.2,355.9,unknown,0.756
000000383337,268.0,3.3,576.5,172.2,unknown,0.754
000000383337,188.8,-4.2,393.0,208.0,unknown,0.751
000000383337,166.1,1.9,644.2,380.7,person,0.751
000000383337,7.5,2.9,636.2,386.4,unknown,0.745
000000383337,284.3,2.8,532.9,155.4,unknown,0.740
000000383337,239.9,-11.7,528.3,229.7,unknown,0.724
000000383337,232.4,-0.7,443.2,152.7,unknown,0.722
000000383337,502.4,1.0,605.8,27.7,unknown,0.721
000000383337,192.2,-10.7,478.2,295.3,unknown,0.719
000000383337,176.7,17.4,485.4,372.7,unknown,0.719
000000383337,150.3,2.5,387.9,148.4,unknown,0.697
000000386352,597.5,363.0,639.9,422.3,unknown,0.787
000000386352,83.0,73.3,389.4,424.7,person,0.762
000000386352,81.1,96.6,379.0,417.5,unknown,0.761
000000386352,104.1,84.2,387.5,421.4,unknown,0.759
000000386352,379.3,143.6,610.4,421.4,unknown,0.750
000000386352,6.9,225.2,85.7,420.9,unknown,0.749
000000386352,36.1,0.8,106.4,148.6,unknown,0.743
000000386352,94.2,222.3,371.2,423.5,unknown,0.742
000000386352,42.5,52.9,150.3,261.8,unknown,0.742
000000386352,247.7,7.0,392.1,233.8,unknown,0.740
000000386352,357.5,37.2,628.0,380.8,unknown,0.738
000000386352,497.4,78.0,639.8,422.5,unknown,0.736
000000386352,216.1,117.5,364.7,420.8,unknown,0.735
000000386352,263.9,4.3,355.3,44.6,unknown,0.734
000000386352,41.8,108.4,118.9,274.4,unknown,0.730
000000386352,331.0,70.7,542.1,409.2,unknown,0.726
000000386352,63.9,3.0,586.6,123.5,unknown,0.721
000000386352,359.6,91.7,434.2,156.6,unknown,0.721
000000386352,101.5,23.1,578.9,431.4,unknown,0.720
000000386352,74.6,29.6,583.6,228.9,unknown,0.717
000000404568,600.5,424.7,638.4,475.0,unknown,0.785
000000404568,231.1,192.0,363.8,330.5,unknown,0.772
000000404568,130.9,170.4,373.6,330.6,unknown,0.769
000000404568,243.7,190.3,375.7,431.5,unknown,0.769
000000404568,17.8,92.1,624.0,419.4,unknown,0.767
000000404568,101.1,168.3,409.3,440.5,unknown,0.763
000000404568,592.4,100.8,638.2,151.0,unknown,0.761
000000404568,566.1,106.9,634.7,150.7,unknown,0.757
000000404568,611.6,98.5,638.9,148.8,unknown,0.747
000000404568,556.5,115.7,583.1,147.0,unknown,0.743
000000404568,638.7,82.2,639.9,197.7,unknown,0.740
000000404568,92.5,165.6,410.9,446.3,unknown,0.739
000000404568,637.8,236.0,640.1,458.4,unknown,0.732
000000404568,87.6,170.7,410.1,451.4,bird,0.714
000000404568,278.8,170.5,355.0,245.4,unknown,0.707
000000404568,280.7,167.8,381.8,245.9,unknown,0.702
000000404568,604.2,61.3,644.0,519.4,unknown,0.350
000000404568,301.3,199.3,411.9,265.1,unknown,0.279
000000404568,134.7,230.4,295.8,317.6,unknown,0.226
000000404568,528.3,152.5,632.3,214.3,unknown,0.132
000000414673,318.1,113.4,341.7,158.9,unknown,0.752
000000414673,290.1,109.1,305.5,140.4,unknown,0.744
000000414673,402.3,113.6,423.5,142.0,unknown,0.744
000000414673,43.3,90.0,66.2,138.5,unknown,0.743
000000414673,294.8,85.3,352.1,180.0,unknown,0.742
000000414673,159.4,124.8,246.0,254.1,unknown,0.741
000000414673,36.3,85.3,55.2,115.8,unknown,0.740
000000414673,333.3,143.8,351.1,160.8,unknown,0.736
000000414673,406.5,112.3,435.4,147.3,unknown,0.732
000000414673,252.9,108.6,274.0,136.0,unknown,0.732
000000414673,68.8,100.5,87.7,133.2,unknown,0.732
000000414673,75.8,96.6,137.5,150.5,unknown,0.727
000000414673,291.2,63.6,341.7,176.7,unknown,0.724
000000414673,339.5,157.6,383.4,175.4,unknown,0.720
000000414673,1.3,86.8,20.6,140.9,unknown,0.719
000000414673,43.0,90.1,68.7,119.1,unknown,0.716
000000414673,252.3,162.3,274.0,186.4,unknown,0.715
000000414673,164.5,106.8,192.5,155.6,unknown,0.714
000000414673,127.9,138.7,162.4,181.0,unknown,0.706
000000414673,331.1,113.1,343.1,141.9,unknown,0.705
000000445248,605.0,376.8,639.9,424.3,unknown,0.779
000000445248,393.3,76.5,479.3,170.1,unknown,0.764
000000445248,365.3,86.8,428.2,143.9,unknown,0.764
000000445248,295.1,75.4,517.9,317.9,unknown,0.761
000000445248,29.2,76.6,611.4,344.8,unknown,0.756
000000445248,61.5,194.5,318.0,318.8,unknown,0.756
000000445248,321.3,92.5,457.9,357.6,unknown,0.752
000000445248,73.4,78.4,261.5,281.9,unknown,0.751
000000445248,333.2,54.4,601.1,317.0,elephant,0.749
000000445248,330.9,157.3,517.9,338.4,unknown,0.748
000000445248,35.6,192.3,105.6,316.5,unknown,0.743
000000445248,358.7,72.3,598.5,319.4,unknown,0.743
000000445248,410.5,188.9,501.7,302.6,unknown,0.739
000000445248,41.5,140.5,409.9,338.1,unknown,0.737
000000445248,-1.6,135.4,34.7,237.6,unknown,0.733
000000445248,63.6,219.2,75.3,240.7,unknown,0.727
000000445248,480.1,231.8,517.0,297.3,unknown,0.726
000000445248,638.8,163.4,640.1,300.1,unknown,0.724
000000445248,324.9,109.2,447.5,381.1,unknown,0.723
000000445248,209.7,251.3,317.3,309.1,unknown,0.715
000000445846,606.6,376.8,641.6,424.3,unknown,0.791
000000445846,414.2,206.4,432.8,226.4,unknown,0.774
000000445846,10.2,40.0,633.5,386.3,unknown,0.774
000000445846,282.8,187.6,303.6,216.2,unknown,0.763
000000445846,598.9,118.0,641.2,311.1,unknown,0.761
000000445846,260.1,208.3,279.4,221.6,unknown,0.760
000000445846,61.3,164.5,88.4,208.3,unknown,0.750
000000445846,427.2,127.1,441.8,141.4,unknown,0.748
000000445846,305.3,182.2,312.6,210.9,unknown,0.743
000000445846,173.8,186.9,185.4,209.3,unknown,0.742
000000445846,639.1,199.1,640.0,402.1,unknown,0.740
000000445846,639.2,162.6,640.0,253.5,unknown,0.734
000000445846,596.9,124.1,629.2,256.8,unknown,0.733
000000445846,0.8,298.0,4.3,377.4,unknown,0.720
000000445846,638.3,112.4,640.0,160.1,unknown,0.719
000000445846,394.4,227.9,406.2,246.3,unknown,0.717
000000445846,336.2,182.0,361.3,206.9,unknown,0.716
000000445846,396.8,229.0,412.9,246.8,unknown,0.712
000000445846,593.4,118.7,638.3,256.7,unknown,0.699
000000445846,421.8,221.3,437.4,236.3,unknown,0.698
000000447088,467.6,294.7,496.6,331.0,unknown,0.795
000000447088,323.8,22.2,467.8,327.7,person,0.771
000000447088,142.6,14.0,229.3,173.1,unknown,0.771
000000447088,344.7,26.9,436.7,211.3,unknown,0.763
000000447088,150.5,148.3,241.0,308.4,unknown,0.763
000000447088,170.5,23.3,428.6,317.6,unknown,0.762
000000447088,349.8,36.6,415.1,147.8,unknown,0.762
000000447088,146.5,104.9,172.1,141.7,unknown,0.760
000000447088,138.7,13.1,244.8,307.7,person,0.755
000000447088,159.5,37.9,245.1,307.7,unknown,0.753
000000447088,138.2,28.5,238.7,307.2,unknown,0.753
000000447088,10.1,7.6,492.5,326.0,unknown,0.752
000000447088,276.3,134.2,356.3,314.7,unknown,0.752
000000447088,327.4,153.4,464.3,330.8,unknown,0.752
000000447088,306.3,19.5,359.0,182.5,unknown,0.751
000000447088,316.0,33.4,373.4,192.0,unknown,0.749
000000447088,312.6,28.3,426.2,216.4,unknown,0.749
000000447088,497.2,172.6,499.8,324.5,unknown,0.748
000000447088,359.7,28.7,469.6,289.9,unknown,0.747
000000447088,277.9,106.3,395.7,315.7,unknown,0.745
000000491725,474.3,332.9,498.3,373.1,unknown,0.777
000000491725,17.0,152.0,429.3,372.1,unknown,0.728
000000491725,337.8,169.5,379.5,192.6,unknown,0.722
000000491725,197.0,156.4,281.0,182.2,unknown,0.715
000000491725,238.9,164.3,263.4,182.9,unknown,0.714
000000491725,304.1,164.0,478.3,186.8,unknown,0.713
000000491725,293.7,167.6,364.5,191.9,unknown,0.712
000000491725,215.4,166.4,295.9,194.1,unknown,0.712
000000491725,145.5,157.2,170.6,167.1,unknown,0.710
000000491725,1.5,283.2,148.1,372.9,unknown,0.710
000000491725,44.2,349.9,272.0,374.9,unknown,0.707
000000491725,434.0,247.5,501.1,286.9,unknown,0.707
000000491725,299.1,280.1,402.9,372.9,unknown,0.707
000000491725,10.8,312.9,456.5,374.1,unknown,0.707
000000491725,264.6,161.0,295.5,182.9,unknown,0.706
000000491725,33.8,161.2,479.3,245.3,unknown,0.705
000000491725,163.4,166.6,298.8,196.1,unknown,0.704
000000491725,323.5,168.8,369.8,186.4,unknown,0.703
000000491725,295.9,282.3,399.7,372.3,unknown,0.701
000000491725,273.4,159.3,293.9,170.9,unknown,0.696
000000496722,604.2,321.0,639.9,358.4,unknown,0.790
000000496722,36.0,76.9,603.6,265.5,unknown,0.765
000000496722,540.0,75.8,547.8,89.5,unknown,0.759
000000496722,513.7,142.8,522.5,149.8,unknown,0.755
000000496722,11.2,348.0,50.1,360.3,unknown,0.752
000000496722,482.9,141.9,491.8,151.8,unknown,0.751
000000496722,512.6,140.2,520.3,148.5,unknown,0.750
000000496722,185.4,142.9,194.8,150.7,unknown,0.745
000000496722,183.1,140.6,194.1,149.9,unknown,0.745
000000496722,217.6,145.6,235.5,153.7,unknown,0.737
000000496722,222.1,142.4,239.0,152.7,unknown,0.734
000000496722,539.5,72.2,547.9,86.5,unknown,0.729
000000496722,169.6,145.2,190.8,150.7,unknown,0.727
000000496722,6.3,9.8,157.8,231.5,unknown,0.726
000000496722,-2.7,0.8,85.8,10.2,unknown,0.721
000000496722,453.4,144.6,460.8,151.2,unknown,0.721
000000496722,639.4,143.9,640.2,167.9,unknown,0.718
000000496722,210.2,145.8,219.6,151.5,unknown,0.714
000000496722,45.6,1.0,170.0,4.2,unknown,0.709
000000496722,3.9,-4.2,170.7,352.7,unknown,0.703
000000503823,468.7,292.7,496.7,329.1,unknown,0.785
000000503823,168.4,117.9,275.0,180.6,unknown,0.756
000000503823,347.7,130.6,371.1,151.9,unknown,0.753
000000503823,178.3,109.9,307.2,200.1,unknown,0.752
000000503823,19.3,131.7,489.5,249.9,unknown,0.751
000000503823,202.8,123.1,251.0,150.9,unknown,0.747
000000503823,440.7,134.2,461.7,150.2,unknown,0.745
000000503823,206.5,121.2,298.5,161.4,unknown,0.742
000000503823,14.5,143.0,489.1,220.3,unknown,0.740
000000503823,463.2,171.1,501.5,195.7,unknown,0.739
000000503823,176.2,116.8,484.5,234.6,unknown,0.735
000000503823,290.3,159.6,482.2,266.3,unknown,0.731
000000503823,173.4,111.8,325.7,216.5,unknown,0.725
000000503823,206.8,161.0,322.2,211.1,unknown,0.725
000000503823,323.0,163.7,502.5,276.5,unknown,0.719
000000503823,195.5,115.3,341.9,182.9,unknown,0.718
000000503823,327.1,161.8,423.4,207.9,unknown,0.717
000000503823,498.5,153.9,500.1,223.9,unknown,0.714
000000503823,351.6,130.6,397.9,159.6,unknown,0.714
000000503823,405.9,139.4,498.4,193.2,unknown,0.712
000000507223,436.7,578.3,487.0,633.1,unknown,0.773
000000507223,9.8,423.2,138.8,629.0,unknown,0.764
000000507223,264.1,253.4,476.8,623.6,unknown,0.762
000000507223,115.4,77.0,298.8,563.5,unknown,0.762
000000507223,123.7,181.4,478.1,638.6,unknown,0.758
000000507223,110.7,85.6,306.8,629.3,person,0.758
000000507223,4.8,190.4,152.7,535.3,unknown,0.757
000000507223,98.8,234.8,469.7,634.8,unknown,0.755
000000507223,13.0,186.7,165.5,637.5,unknown,0.753
000000507223,111.8,80.9,299.0,365.3,unknown,0.751
000000507223,117.7,244.1,258.1,618.8,unknown,0.750
000000507223,150.3,118.8,319.0,612.7,unknown,0.748
000000507223,274.0,240.6,475.4,506.9,unknown,0.746
000000507223,238.9,279.8,403.4,623.5,unknown,0.740
000000507223,60.5,34.8,475.8,616.3,unknown,0.739
000000507223,195.1,26.1,471.9,555.7,unknown,0.738
000000507223,-3.6,189.9,158.2,639.2,person,0.738
000000507223,11.9,41.3,293.7,627.9,unknown,0.736
000000507223,104.8,1.5,463.4,624.4,unknown,0.736
000000507223,251.1,235.9,479.3,634.3,person,0.735
000000508312,467.6,284.1,498.1,330.4,unknown,0.789
000000508312,2.5,4.9,499.8,327.2,unknown,0.767
000000508312,217.7,120.5,263.8,138.7,unknown,0.750
000000508312,215.9,119.9,267.4,167.3,unknown,0.736
000000508312,499.1,72.3,500.1,290.7,unknown,0.727
000000508312,499.4,90.5,499.9,179.3,unknown,0.719
000000508312,476.7,63.0,492.7,184.8,unknown,0.718
000000508312,454.8,68.8,489.9,267.7,unknown,0.716
000000508312,462.8,82.2,494.8,269.8,unknown,0.712
000000508312,0.8,21.2,2.3,246.7,unknown,0.707
000000508312,1.0,117.6,1.5,271.2,unknown,0.701
000000508312,466.4,85.6,495.2,180.1,unknown,0.695
000000508312,448.3,65.9,490.2,268.4,unknown,0.692
000000508312,470.8,79.7,492.0,181.8,unknown,0.679
000000508312,472.8,84.3,492.2,178.1,unknown,0.520
000000508312,462.1,81.7,493.7,271.4,person,0.370
000000508312,462.1,81.7,493.7,271.4,unknown,0.297
000000508312,472.8,84.3,492.2,178.1,person,0.171
000000508312,275.3,141.6,361.1,186.7,unknown,0.148
000000508312,238.7,143.5,323.2,188.1,unknown,0.144
000000533206,604.3,370.5,640.4,425.3,unknown,0.793
000000533206,81.7,202.6,349.6,377.0,unknown,0.772
000000533206,77.4,116.5,322.3,355.2,unknown,0.770
