img_name,x_min,y_min,x_max,y_max,label, scaled_size,actual_size
000000059044,318.82894412010006,37.717763999999995,587.5049474562135,291.16041149999995,unknown,"(800, 1199)","(427, 640)"
000000059044,-18.239092577147623,13.540169999999998,410.4121434528774,411.9893487499999,unknown,"(800, 1199)","(427, 640)"
000000059044,-0.18199699749791493,304.6591624999999,51.07829858215179,365.36788749999994,unknown,"(800, 1199)","(427, 640)"
000000059044,79.19239366138449,6.986520624999999,342.13545954962467,423.21245662499996,unknown,"(800, 1199)","(427, 640)"
000000059044,138.87306088407007,-0.11816157499999999,214.56814011676397,51.731049999999996,unknown,"(800, 1199)","(427, 640)"
000000059044,1.3096246872393662,36.295427,49.95501584653878,186.14579287499998,unknown,"(800, 1199)","(427, 640)"
000000059044,342.27029190992494,32.287765125,593.9100717264387,325.3938555,unknown,"(800, 1199)","(427, 640)"
000000059044,0.18881334445371142,304.5737625,52.56220183486238,356.875925,unknown,"(800, 1199)","(427, 640)"
000000059044,347.8166738949124,70.13325549999999,368.63482235195994,90.068124125,unknown,"(800, 1199)","(427, 640)"
000000059044,72.06757631359467,54.977958,235.44489741451207,425.29274724999993,unknown,"(800, 1199)","(427, 640)"
000000059044,-0.3717231025854879,44.38611625,159.27870558799,322.426258875,person,"(800, 1199)","(427, 640)"
000000059044,1.902278565471226,38.197018125,53.07334778982485,99.719071375,unknown,"(800, 1199)","(427, 640)"
000000059044,530.0264353628023,83.33198562499999,549.3273728106756,116.58567812499999,unknown,"(800, 1199)","(427, 640)"
000000059044,236.40671226021684,44.756004999999995,600.6395729774812,353.29638399999993,unknown,"(800, 1199)","(427, 640)"
000000059044,493.3307889908256,67.200459375,532.2924303586321,113.34400087499998,unknown,"(800, 1199)","(427, 640)"
000000059044,74.54179816513762,11.025300125,625.5868156797331,418.39205362499996,unknown,"(800, 1199)","(427, 640)"
000000059044,429.4414412010008,73.05468274999998,459.8520100083403,145.85636799999997,unknown,"(800, 1199)","(427, 640)"
000000059044,103.95430859049208,70.40706924999999,511.14435362802334,188.91398049999998,unknown,"(800, 1199)","(427, 640)"
000000059044,285.62084403669724,96.820542,332.84339616346955,188.46226787499998,person,"(800, 1199)","(427, 640)"
000000059044,83.70431359466221,34.319858124999996,547.3931209341118,327.8683205,unknown,"(800, 1199)","(427, 640)"
000000059386,424.7046615,266.42655546288574,427.768653375,347.2661351125938,unknown,"(1199, 800)","(640, 427)"
000000059386,399.00673399999994,593.3878231859883,432.1937611249999,637.8651009174312,unknown,"(1199, 800)","(640, 427)"
000000059386,423.98559349999994,124.085964970809,427.22993949999994,208.97905587989993,unknown,"(1199, 800)","(640, 427)"
000000059386,49.964977999999995,235.30905087572975,69.553549625,258.36527773144286,unknown,"(1199, 800)","(640, 427)"
000000059386,8.297891,168.06159799833193,13.131264125,176.55480900750626,unknown,"(1199, 800)","(640, 427)"
000000059386,72.227743875,198.26276563803168,353.62357275,359.3213010842369,unknown,"(1199, 800)","(640, 427)"
000000059386,235.14094712499997,207.32268890742284,346.04811237499996,490.1637231025855,giraffe,"(1199, 800)","(640, 427)"
000000059386,121.5521685,263.7923603002502,230.58277549999997,473.8976880733944,giraffe,"(1199, 800)","(640, 427)"
000000059386,280.24778599999996,234.23551626355297,386.286457375,476.7746455379483,giraffe,"(1199, 800)","(640, 427)"
000000059386,70.74712137499999,238.8193894912427,201.730972625,452.4306255212677,giraffe,"(1199, 800)","(640, 427)"
000000059598,-24.43178986866792,389.25132,49.67060412757974,439.78770000000003,unknown,"(800, 1066)","(480, 640)"
000000059598,596.731737335835,413.6988,639.8384990619138,475.80096000000003,unknown,"(800, 1066)","(480, 640)"
000000059598,5.401455909943715,44.38536,636.2251407129457,383.91378000000003,unknown,"(800, 1066)","(480, 640)"
000000059598,274.52998123827393,155.67144,307.4154746716698,174.05231999999998,unknown,"(800, 1066)","(480, 640)"
000000059598,260.8697636022514,149.77434,287.0215684803002,170.23548,unknown,"(800, 1066)","(480, 640)"
000000059598,17.741208255159478,100.63949999999998,25.65613508442777,111.61398,unknown,"(800, 1066)","(480, 640)"
000000059598,445.2275872420263,299.71176,491.3461313320826,331.85124,unknown,"(800, 1066)","(480, 640)"
000000059598,62.66326454033772,273.36816,164.23984990619138,309.84852,unknown,"(800, 1066)","(480, 640)"
000000059598,556.7279549718575,43.962180000000004,639.2514521575986,232.66877999999997,unknown,"(800, 1066)","(480, 640)"
000000059598,493.8328255159475,50.898360000000004,584.44625891182,115.00074,unknown,"(800, 1066)","(480, 640)"
000000059635,459.21660075000005,566.1714719848053,488.576772,635.0929686609687,unknown,"(1053, 800)","(640, 486)"
000000059635,182.09721375,117.11623171889839,248.93819100000005,331.4615308641975,unknown,"(1053, 800)","(640, 486)"
000000059635,16.105797000000003,537.1522431149098,313.129314,637.5662374169041,unknown,"(1053, 800)","(640, 486)"
000000059635,1.7302207500000002,371.49897056030386,15.53966775,445.0327825261158,unknown,"(1053, 800)","(640, 486)"
000000059635,10.809551250000002,382.1098423551757,29.17634175,431.56433808167145,unknown,"(1053, 800)","(640, 486)"
000000059635,286.57883025,415.54926495726494,396.44386875000004,594.8184311490978,unknown,"(1053, 800)","(640, 486)"
000000059635,-0.041207940000000005,377.53314339981006,4.719242250000001,444.2803418803419,unknown,"(1053, 800)","(640, 486)"
000000059635,31.068643500000004,377.2028717948717,50.971923000000004,444.4177625830959,unknown,"(1053, 800)","(640, 486)"
000000059635,112.60079325000001,25.24833428300095,480.42138825,126.25723076923076,unknown,"(1053, 800)","(640, 486)"
000000059635,82.3873275,246.5410066476733,474.4339897500001,467.8070579297246,unknown,"(1053, 800)","(640, 486)"
000000059635,2.8289452500000003,61.19342070275403,28.0880055,132.77684330484328,unknown,"(1053, 800)","(640, 486)"
000000059635,137.84193225,401.0993048433049,151.45625025,439.30353656220325,unknown,"(1053, 800)","(640, 486)"
000000059635,324.064071,70.62415194681861,345.7655505,92.38032288698955,unknown,"(1053, 800)","(640, 486)"
000000059635,323.87957325,385.5281595441595,345.09705750000006,407.02851282051284,unknown,"(1053, 800)","(640, 486)"
000000059920,2.1253925,174.38724270225185,21.623867125,636.9263452877398,unknown,"(1199, 800)","(640, 427)"
000000059920,-1.062215875,252.5389824854045,31.501231124999997,386.93716763969974,unknown,"(1199, 800)","(640, 427)"
000000060052,219.96693244370306,-0.32307887499999993,291.0889741451209,1.20019025,unknown,"(800, 1199)","(427, 640)"
000000060052,-1.3572376980817347,0.886825625,413.37482568807343,426.114455375,person,"(800, 1199)","(427, 640)"
000000060090,205.2994644628099,59.82912,225.40651900826447,67.1810715,unknown,"(800, 1210)","(423, 640)"
000000060090,226.54423801652894,98.395986375,489.00178512396695,344.32200000000006,train,"(800, 1210)","(423, 640)"
000000060090,618.0298049586777,167.69993625000004,634.3217719008264,297.53428725,unknown,"(800, 1210)","(423, 640)"
000000060090,532.032052892562,183.673368,544.1303801652892,224.31171825000004,person,"(800, 1210)","(423, 640)"
000000060090,545.600158677686,173.83655587500002,562.7112198347107,225.00538537500003,person,"(800, 1210)","(423, 640)"
000000060090,87.44499834710744,164.71265737500002,132.13328925619837,206.88903562500002,unknown,"(800, 1210)","(423, 640)"
000000060102,209.49965491372842,59.019936,243.77849662415602,110.94158399999999,unknown,"(750, 1333)","(360, 640)"
000000060102,8.321872468117029,112.350192,376.0140195048762,358.98264,unknown,"(750, 1333)","(360, 640)"
000000060102,0.08578784696174044,156.6144,64.24486121530383,275.3232,unknown,"(750, 1333)","(360, 640)"
000000060347,426.95117999999997,182.51028893058162,449.80512,221.2945891181989,unknown,"(1066, 800)","(640, 480)"
000000060347,108.24666,232.23222514071298,365.09957999999995,590.6809155722327,person,"(1066, 800)","(640, 480)"
000000060363,392.2156547842402,205.21788,398.975459662289,211.92623999999998,unknown,"(800, 1066)","(480, 640)"
000000060363,185.68507317073173,176.53194,557.0348667917449,270.63066,unknown,"(800, 1066)","(480, 640)"
000000060363,197.29879174484057,159.37332,540.8597973733584,250.7622,unknown,"(800, 1066)","(480, 640)"
000000060363,402.2193470919325,202.18122,422.8619887429644,216.19733999999997,unknown,"(800, 1066)","(480, 640)"
000000060363,248.57407879924955,477.40961999999996,284.5100187617261,479.93442,unknown,"(800, 1066)","(480, 640)"
000000060363,397.5969981238274,202.15998,404.6754821763603,211.49184,unknown,"(800, 1066)","(480, 640)"
000000060363,603.417756097561,243.86411999999999,611.2280975609757,252.64926,unknown,"(800, 1066)","(480, 640)"
000000060363,37.83498686679175,160.08978,643.9988592870544,471.64104,unknown,"(800, 1066)","(480, 640)"
000000060363,230.35515196998125,477.55602,274.66578611632275,480.11868,unknown,"(800, 1066)","(480, 640)"
000000060363,555.1935159474672,227.53692,560.924277673546,234.18786,unknown,"(800, 1066)","(480, 640)"
000000060363,194.38433020637902,153.86357999999998,602.8942288930582,388.62006,unknown,"(800, 1066)","(480, 640)"
000000060363,557.6356622889307,224.19593999999998,565.3002326454034,231.56076,unknown,"(800, 1066)","(480, 640)"
000000060363,52.98461538461539,146.79204,608.6116622889306,340.59653999999995,unknown,"(800, 1066)","(480, 640)"
000000060363,466.27614258911825,184.63218,474.65714071294565,195.61326,unknown,"(800, 1066)","(480, 640)"
000000060449,433.08678,461.303894934334,482.38104,570.6486153846154,unknown,"(1066, 800)","(640, 480)"
000000060449,411.51066,573.064225140713,487.79694,632.3994296435274,unknown,"(1066, 800)","(640, 480)"
000000060449,433.52448,514.3977786116324,480.81726000000003,565.0373283302065,unknown,"(1066, 800)","(640, 480)"
000000060449,413.21058,570.3583939962477,483.85038,626.3128855534709,unknown,"(1066, 800)","(640, 480)"
000000060449,427.81536,512.5758799249531,481.05011999999994,567.0709793621014,unknown,"(1066, 800)","(640, 480)"
000000060507,440.6560667222686,6.882225875,609.6549791492911,59.52823012499999,unknown,"(800, 1199)","(427, 640)"
000000060507,-15.442949124270225,-0.9391331249999999,459.04013344453705,179.009768875,unknown,"(800, 1199)","(427, 640)"
000000060507,270.52004670558796,2.5633343749999997,628.2009941618014,97.196035125,unknown,"(800, 1199)","(427, 640)"
000000060507,151.788623853211,-1.9671356249999998,614.9581184320267,95.835719875,unknown,"(800, 1199)","(427, 640)"
000000060507,29.84060050041701,-5.171557125,545.7096914095079,124.84940912499998,unknown,"(800, 1199)","(427, 640)"
000000060507,225.142658882402,56.125840749999995,260.5372210175146,99.756006875,unknown,"(800, 1199)","(427, 640)"
000000060507,304.8690442035029,187.49030912499998,379.07360133444536,269.34081825,person,"(800, 1199)","(427, 640)"
000000060507,427.27697080900754,16.756547499999996,524.4949457881568,66.151427125,unknown,"(800, 1199)","(427, 640)"
000000060507,45.62084403669724,25.313787624999996,246.4731276063386,123.28221237499999,unknown,"(800, 1199)","(427, 640)"
000000060507,254.55495579649707,62.97582812499999,298.4611442869057,95.36692724999999,unknown,"(800, 1199)","(427, 640)"
000000060507,13.970735613010842,-2.3049459999999997,637.6674962468724,180.4499865,unknown,"(800, 1199)","(427, 640)"
000000060507,72.51861884904088,27.759109874999996,251.71071893244368,114.05015212499998,unknown,"(800, 1199)","(427, 640)"
000000060507,310.1301217681401,156.34423525,379.1504120100083,256.71490862499996,person,"(800, 1199)","(427, 640)"
000000060507,550.3203603002502,35.596427999999996,573.7882902418683,65.447998,unknown,"(800, 1199)","(427, 640)"
000000060507,23.46947789824854,82.81734387499999,42.12422351959967,110.64562774999999,unknown,"(800, 1199)","(427, 640)"
000000060507,3.411909924937448,-7.70831075,643.3583185988324,415.54385687499996,unknown,"(800, 1199)","(427, 640)"
000000060507,155.62675562969142,8.594922875,179.86786321934946,60.237317,unknown,"(800, 1199)","(427, 640)"
000000060507,304.5584386989157,186.27175787499996,340.3711626355296,259.03971012499994,unknown,"(800, 1199)","(427, 640)"
000000060507,67.89983653044203,76.59339187499998,87.44663219349457,107.27467624999998,unknown,"(800, 1199)","(427, 640)"
000000060507,309.24511759799833,158.65003525,380.71822518765634,259.20090262499997,unknown,"(800, 1199)","(427, 640)"
000000060770,117.61181988742965,106.117171875,354.41322701688557,353.37712500000004,zebra,"(800, 1066)","(375, 500)"
000000060770,0.4301594746716698,158.43745312500002,149.7372889305816,295.86567187500003,zebra,"(800, 1066)","(375, 500)"
000000060823,229.94641651031898,171.39648,313.8415909943715,243.14303999999998,unknown,"(800, 1066)","(480, 640)"
000000060823,50.85868667917449,245.57675999999998,84.45148217636023,287.68974,unknown,"(800, 1066)","(480, 640)"
000000060823,16.69613508442777,275.78711999999996,40.606018761726084,310.73051999999996,unknown,"(800, 1066)","(480, 640)"
000000060823,489.9605253283303,86.10204,522.8937485928706,114.00197999999999,unknown,"(800, 1066)","(480, 640)"
000000060823,155.59882926829272,63.06383999999999,225.92030018761727,92.24417999999999,unknown,"(800, 1066)","(480, 640)"
000000060835,637.8331857410883,162.41412,640.1916998123829,399.88895999999994,unknown,"(800, 1066)","(480, 640)"
000000060835,536.7129455909944,11.539319999999998,565.6733058161352,33.09552,unknown,"(800, 1066)","(480, 640)"
000000060835,-2.9500637898686684,317.47074,636.9973433395874,472.68893999999995,unknown,"(800, 1066)","(480, 640)"
000000060855,32.351796407185624,0.277055625,102.43752495009979,2.97703875,unknown,"(800, 1002)","(399, 500)"
000000060855,71.55688622754491,-0.00939196125,134.48103792415168,1.95021225,unknown,"(800, 1002)","(399, 500)"
000000060855,228.40319361277446,0.055485937500000006,294.316367265469,2.144874375,unknown,"(800, 1002)","(399, 500)"
000000060855,150.9880239520958,-0.10900680000000001,225.60379241516966,2.976889125,unknown,"(800, 1002)","(399, 500)"
000000060855,353.5437624750499,385.11948825,601.7986027944112,400.76622337500004,unknown,"(800, 1002)","(399, 500)"
000000060855,0.7335828343313373,9.089220000000001,500.40963073852294,393.627066,unknown,"(800, 1002)","(399, 500)"
000000060855,28.364071856287424,206.56908300000003,202.45149700598802,385.96087950000003,unknown,"(800, 1002)","(399, 500)"
000000060886,-4.619567027477102,207.569181375,66.29875104079932,262.526668875,unknown,"(800, 1201)","(333, 500)"
000000060886,-38.31361365528726,321.956055,80.14004995836802,333.42216075,unknown,"(800, 1201)","(333, 500)"
000000060886,-18.215778517901747,268.588850625,36.99404662781016,303.167529,unknown,"(800, 1201)","(333, 500)"
000000060886,474.23492922564526,41.814685125,504.7711906744379,352.50622425,unknown,"(800, 1201)","(333, 500)"
000000060886,498.1815986677768,132.22252012500002,499.94029975020817,236.036352375,unknown,"(800, 1201)","(333, 500)"
000000060886,469.48959200666104,291.52260225000003,499.0847210657785,331.097571,unknown,"(800, 1201)","(333, 500)"
000000060886,-0.38892589508742714,1.89818325,5.003039134054954,58.953196125,unknown,"(800, 1201)","(333, 500)"
000000060886,496.53513738551203,32.235107625,500.1404662781015,79.339789125,unknown,"(800, 1201)","(333, 500)"
000000060886,-0.29354704412989174,-0.74966625,16.388800999167362,12.611500874999999,unknown,"(800, 1201)","(333, 500)"
000000060886,93.26369691923396,137.528292375,130.41998334721066,219.685053375,person,"(800, 1201)","(333, 500)"
000000060886,172.50657785179015,0.8137271250000001,485.7940466278102,280.3129065,unknown,"(800, 1201)","(333, 500)"
000000060886,295.6324729392173,154.34991225000002,342.7878850957535,237.854365875,person,"(800, 1201)","(333, 500)"
000000060886,31.13209825145712,1.99092375,307.04404662781013,243.278353125,unknown,"(800, 1201)","(333, 500)"
000000060886,228.488759367194,0.0778887,238.65112406328058,19.734412499999998,unknown,"(800, 1201)","(333, 500)"
000000060886,399.24908409658616,-0.9189967500000001,417.53526228143215,31.641993000000003,unknown,"(800, 1201)","(333, 500)"
000000060899,230.06265599999998,196.95584696174043,278.484624,271.0185386346587,unknown,"(1333, 750)","(640, 360)"
000000060899,-20.104656000000002,602.5930322580645,32.057232,643.2508447111778,unknown,"(1333, 750)","(640, 360)"
000000060899,358.339248,389.36615753938486,360.331824,564.3916099024756,unknown,"(1333, 750)","(640, 360)"
000000060899,334.143696,596.8086901725432,366.578208,642.0889062265566,unknown,"(1333, 750)","(640, 360)"
000000060899,344.477328,146.8083180795199,360.35544,258.51866166541635,unknown,"(1333, 750)","(640, 360)"
000000060899,325.418208,12.56070817704426,359.05348799999996,84.82669467366841,unknown,"(1333, 750)","(640, 360)"
000000060899,97.78175999999999,144.3262895723931,241.605024,515.1303345836459,person,"(1333, 750)","(640, 360)"
000000060899,241.22620799999999,267.08309077269314,264.67857599999996,287.2132753188297,unknown,"(1333, 750)","(640, 360)"
000000060932,-24.69715050167224,2.0298435,129.3071839464883,44.228664,unknown,"(800, 1196)","(428, 640)"
000000060932,526.7261003344481,6.948901,646.0217257525082,50.848112,unknown,"(800, 1196)","(428, 640)"
000000060932,-22.905471571906354,4.0728480000000005,42.96824080267558,26.4872615,unknown,"(800, 1196)","(428, 640)"
000000060932,76.08733110367892,-2.4839515000000003,149.46927090301003,32.6438275,unknown,"(800, 1196)","(428, 640)"
000000060932,538.3693377926421,32.5676435,650.2069297658862,68.705342,unknown,"(800, 1196)","(428, 640)"
000000060932,261.0055919732441,405.73538650000006,376.23502341137123,429.648656,unknown,"(800, 1196)","(428, 640)"
000000060932,-32.182849498327755,400.95382400000005,53.33715050167224,428.75734600000004,unknown,"(800, 1196)","(428, 640)"
000000060932,-0.228323745819398,190.85590000000002,6.096588628762542,340.98225,unknown,"(800, 1196)","(428, 640)"
000000060932,322.11740468227424,72.52871950000001,640.6785819397993,424.30224050000004,person,"(800, 1196)","(428, 640)"
000000060932,173.2632508361204,191.32097550000003,311.21359197324415,384.483742,person,"(800, 1196)","(428, 640)"
000000060932,187.65484949832776,-0.16290215,535.0849498327759,65.58030000000001,unknown,"(800, 1196)","(428, 640)"
000000060932,97.94889632107024,179.18835250000004,170.25118394648828,381.72774300000003,person,"(800, 1196)","(428, 640)"
000000060932,55.3194381270903,171.64153550000003,109.31547826086955,372.1563255,person,"(800, 1196)","(428, 640)"
000000060932,137.59935785953178,151.91009350000002,194.31983946488293,348.2812015,person,"(800, 1196)","(428, 640)"
000000061108,282.6094108818011,123.83184,635.7329530956849,435.73284,unknown,"(800, 1066)","(480, 640)"
000000061108,561.9298461538461,3.96924,593.1215009380863,24.27396,unknown,"(800, 1066)","(480, 640)"
000000061108,256.7337786116323,126.53832,320.1476322701689,179.40521999999999,unknown,"(800, 1066)","(480, 640)"
000000061108,201.23893433395875,214.99314,255.33838649155726,300.5466,unknown,"(800, 1066)","(480, 640)"
000000061108,463.6634896810507,2.29878,486.3293358348968,25.676640000000003,unknown,"(800, 1066)","(480, 640)"
000000061108,202.4225140712946,0.27503999999999995,285.7545966228893,32.2308,unknown,"(800, 1066)","(480, 640)"
000000061108,190.55909943714823,0.16823999999999997,253.5204502814259,20.1498,unknown,"(800, 1066)","(480, 640)"
000000061108,582.2276923076923,14.82696,605.5803076923078,36.81102,unknown,"(800, 1066)","(480, 640)"
000000061108,203.50276923076925,215.41806,250.26557598499062,254.72003999999998,unknown,"(800, 1066)","(480, 640)"
000000061171,40.04022514071295,-0.127662,133.82363977485932,3.9698399999999996,unknown,"(800, 1066)","(480, 640)"
000000061171,322.6833170731707,2.21262,456.63759849906194,185.75748,unknown,"(800, 1066)","(480, 640)"
000000061171,5.799444652908068,47.2875,88.24309193245779,406.70802000000003,unknown,"(800, 1066)","(480, 640)"
000000061171,436.1467917448406,77.82527999999999,643.9810281425893,283.46556,unknown,"(800, 1066)","(480, 640)"
000000061171,116.75527204502815,-2.5496399999999997,328.3281050656661,217.60385999999997,cow,"(800, 1066)","(480, 640)"
000000061171,56.620787992495316,-0.18798,78.90521575984991,3.30384,unknown,"(800, 1066)","(480, 640)"
000000061171,-6.245823639774859,450.0813,89.33493433395873,481.3644,unknown,"(800, 1066)","(480, 640)"
000000061268,469.11151615575807,0.836605,570.4489676884839,6.342245,unknown,"(800, 1207)","(424, 640)"
000000061268,15.055748135874069,277.067411,33.1122850041425,305.745446,unknown,"(800, 1207)","(424, 640)"
000000061268,631.8414581607291,93.39935600000001,639.7413487986744,105.72000100000001,unknown,"(800, 1207)","(424, 640)"
000000061268,18.656344656172326,257.45200500000004,50.934031483015744,275.980858,unknown,"(800, 1207)","(424, 640)"
000000061268,55.186240265120134,274.13253599999996,81.99290803645401,336.793217,person,"(800, 1207)","(424, 640)"
000000061268,-1.0333322286661144,289.52092700000003,12.578624689312345,336.15022100000004,unknown,"(800, 1207)","(424, 640)"
000000061268,156.38736702568352,110.86778500000001,646.3848881524441,414.63813300000004,unknown,"(800, 1207)","(424, 640)"
000000061333,238.8166967509025,1.14066975,284.8291967509025,9.67940275,unknown,"(800, 1108)","(361, 500)"
000000061333,-0.4870938628158844,0.67714575,45.666787003610104,3.330811625,unknown,"(800, 1108)","(361, 500)"
000000061333,344.5326263537906,7.525992625,401.0161101083032,31.370223125,unknown,"(800, 1108)","(361, 500)"
000000061333,417.73181407942235,1.6606451249999998,465.23425090252704,11.780242249999999,unknown,"(800, 1108)","(361, 500)"
000000061333,270.11809566787,2.048675,316.7914711191336,12.50476925,unknown,"(800, 1108)","(361, 500)"
000000061333,201.80798736462094,6.210418375,259.7740523465704,32.22637975,unknown,"(800, 1108)","(361, 500)"
000000061333,142.0344314079422,2.40435025,192.06579422382669,19.04771375,unknown,"(800, 1108)","(361, 500)"
000000061333,278.75,-0.013185073749999998,331.71931407942236,1.357721,unknown,"(800, 1108)","(361, 500)"
000000061333,341.44855595667866,0.341966275,418.3483754512635,3.9272738749999996,unknown,"(800, 1108)","(361, 500)"
000000061333,227.73465703971118,0.07137872499999999,293.5198555956679,2.028504125,unknown,"(800, 1108)","(361, 500)"
000000061333,59.66371841155234,347.161019875,190.979738267148,361.21299,unknown,"(800, 1108)","(361, 500)"
000000061333,131.917238267148,351.49902149999997,514.3416064981949,362.975798125,unknown,"(800, 1108)","(361, 500)"
000000061333,-22.85532490974729,334.264204625,40.248375451263534,360.483905375,unknown,"(800, 1108)","(361, 500)"
000000061333,0.34467960288808663,22.805272499999997,500.1353790613718,339.962725,unknown,"(800, 1108)","(361, 500)"
000000061333,9.21913357400722,98.97148925,300.9330324909747,312.14280149999996,cat,"(800, 1108)","(361, 500)"
000000061418,637.5152300805729,233.885944,640.0293930170099,350.44723025,unknown,"(800, 1117)","(458, 640)"
000000061418,529.2461951656222,0.118478875,549.3743957027752,9.229272499999999,unknown,"(800, 1117)","(458, 640)"
000000061418,184.5794950760967,189.10075750000001,259.51581736794986,320.23800825,person,"(800, 1117)","(458, 640)"
000000061418,491.5133536257833,240.80025550000002,610.5325550581915,409.14645674999997,person,"(800, 1117)","(458, 640)"
000000061418,257.7465067144136,248.767967,380.5305353625783,423.3434835,person,"(800, 1117)","(458, 640)"
000000061418,241.486897045658,117.13504575,280.4991656222023,216.8175435,person,"(800, 1117)","(458, 640)"
000000061418,67.70472336615934,105.43875625000001,97.20671799462846,209.36010125,person,"(800, 1117)","(458, 640)"
000000061418,15.428411817367948,96.815017,636.3580734109221,431.11803349999997,unknown,"(800, 1117)","(458, 640)"
000000061418,23.9720393912265,106.295159,49.88820053715308,116.70074725,unknown,"(800, 1117)","(458, 640)"
000000061418,169.48311548791403,122.87498800000002,454.061321396598,198.75659975,unknown,"(800, 1117)","(458, 640)"
000000061418,495.71076812891675,171.7773655,576.2600107430617,261.902491,person,"(800, 1117)","(458, 640)"
000000061418,482.9558030438675,6.49335225,634.6253751119068,115.46666625,boat,"(800, 1117)","(458, 640)"
000000061418,440.63071799462847,115.81108225,449.8430510295434,123.56164450000001,unknown,"(800, 1117)","(458, 640)"
000000061418,402.58612712623096,119.541664,445.09828469113694,135.41348225000002,unknown,"(800, 1117)","(458, 640)"
000000061418,48.10307609668755,112.34115974999999,84.05709579230081,215.51728150000002,person,"(800, 1117)","(458, 640)"
000000061471,352.0120075046905,0.041682000000000004,450.4555347091933,4.5626999999999995,unknown,"(800, 1066)","(480, 640)"
000000061471,4.9631819887429645,5.14908,636.2994671669794,479.37174,unknown,"(800, 1066)","(480, 640)"
000000061471,267.2042026266417,196.38197999999997,426.1916097560976,478.93152,dog,"(800, 1066)","(480, 640)"
000000061584,350.11393058161354,132.511734375,367.66969981238276,147.51975,unknown,"(800, 1066)","(375, 500)"
000000061584,0.09622420262664165,144.8484375,16.180112570356474,250.68749999999997,unknown,"(800, 1066)","(375, 500)"
000000061584,285.92729831144464,91.01596875,324.77143527204504,106.098796875,unknown,"(800, 1066)","(375, 500)"
000000061584,232.5049249530957,94.688625,306.2524859287054,278.17321875,person,"(800, 1066)","(375, 500)"
000000061584,58.69554409005629,168.30984375,100.68888367729832,231.636703125,unknown,"(800, 1066)","(375, 500)"
000000061584,21.64596622889306,156.278109375,36.429690431519695,180.041296875,unknown,"(800, 1066)","(375, 500)"
000000061658,350.162851782364,-0.0238146,415.20750469043156,1.8048,unknown,"(800, 1066)","(480, 640)"
000000061658,438.2679174484053,0.027186000000000002,533.7816135084429,4.037039999999999,unknown,"(800, 1066)","(480, 640)"
000000061658,6.794986866791746,472.54871999999995,41.10475046904316,480.50975999999997,unknown,"(800, 1066)","(480, 640)"
000000061658,0.760735459662289,3.07746,640.6778236397748,475.1973,unknown,"(800, 1066)","(480, 640)"
000000061658,-1.5681200750469044,13.46562,107.7549268292683,112.58232,unknown,"(800, 1066)","(480, 640)"
000000061747,598.2585679012345,166.073411,613.1768170594837,183.6482865,unknown,"(800, 891)","(574, 640)"
000000061747,114.05963636363634,262.1539795,121.59741414141412,268.53592675,unknown,"(800, 891)","(574, 640)"
000000061960,217.75843960990247,-0.25120011642949547,281.6144036009002,1.028001164294955,unknown,"(773, 1333)","(371, 640)"
000000061960,460.1902475618905,-0.3113136351875809,530.6286571642911,1.0294890038809832,unknown,"(773, 1333)","(371, 640)"
000000061960,538.5986496624156,-0.1644446701164295,594.436609152288,3.0932184993531693,unknown,"(773, 1333)","(371, 640)"
000000061960,77.57548987246811,5.665549159120311,630.9449362340586,363.9462485122898,person,"(773, 1333)","(371, 640)"
000000062025,221.466,0.1004187617260788,277.542,2.8687729831144466,unknown,"(1066, 800)","(640, 480)"
000000062025,448.91058,593.2717148217637,486.9813,637.0890806754221,unknown,"(1066, 800)","(640, 480)"
000000062025,0.90006,18.657921200750472,480.24474,567.1039399624766,unknown,"(1066, 800)","(640, 480)"
000000062025,-2.4112199999999997,449.2735159474672,97.46064,633.9879024390245,unknown,"(1066, 800)","(640, 480)"
000000062025,418.00199999999995,-0.0389955722326454,457.248,7.990994371482177,unknown,"(1066, 800)","(640, 480)"
000000062025,141.88103999999998,84.60667917448406,177.55625999999998,119.71782363977488,unknown,"(1066, 800)","(640, 480)"
000000062353,637.5924953095686,291.81306,640.1305215759851,402.50106,unknown,"(800, 1066)","(480, 640)"
000000062353,637.6009005628517,244.76657999999998,640.123076923077,309.67446,unknown,"(800, 1066)","(480, 640)"
000000062353,603.5802176360226,425.00292,638.9931707317074,475.14972,unknown,"(800, 1066)","(480, 640)"
000000062353,81.01571482176361,219.24084000000002,112.34437523452159,268.61946,person,"(800, 1066)","(480, 640)"
000000062353,58.115242026266415,228.80064000000002,88.00366228893058,267.58068,person,"(800, 1066)","(480, 640)"
000000062353,16.929380863039402,225.67698000000001,54.49732082551595,266.01696,person,"(800, 1066)","(480, 640)"
000000062353,138.3993996247655,238.78763999999998,161.27741838649158,265.59318,person,"(800, 1066)","(480, 640)"
000000062353,305.53209756097567,170.28222,487.8045778611633,334.10555999999997,unknown,"(800, 1066)","(480, 640)"
000000062353,135.19003377110695,138.32082,314.86288930581617,363.97211999999996,giraffe,"(800, 1066)","(480, 640)"
000000062355,-1.4547157190635451,96.902303,92.50466889632106,281.56183300000004,person,"(800, 1196)","(428, 640)"
000000062355,478.38672909698994,-1.95489,514.6392508361204,37.2209665,unknown,"(800, 1196)","(428, 640)"
000000062355,634.8412575250836,304.09822650000007,640.0183545150502,352.5217185,unknown,"(800, 1196)","(428, 640)"
