img_name,x_min,y_min,x_max,y_max,label,prob
000000268831,6.4,10.1,251.9,186.2,unknown,0.773
000000268831,121.6,18.6,240.2,185.0,unknown,0.763
000000268831,152.1,145.3,174.3,165.4,unknown,0.752
000000268831,142.6,21.0,239.4,183.3,unknown,0.747
000000268831,156.6,71.9,237.3,180.7,unknown,0.738
000000268831,151.0,18.6,187.5,34.1,unknown,0.726
000000268831,150.4,145.8,182.3,180.4,unknown,0.724
000000268831,152.9,146.9,175.6,174.9,unknown,0.721
000000268831,146.5,21.0,162.0,33.0,unknown,0.720
000000276018,401.3,533.9,418.1,629.9,unknown,0.746
000000276018,47.5,249.7,208.9,633.7,person,0.739
000000276018,56.5,258.2,207.1,636.5,unknown,0.734
000000276018,287.2,271.4,359.4,376.6,unknown,0.733
000000276018,159.1,24.7,284.4,254.8,unknown,0.732
000000276018,193.7,36.7,383.9,313.6,unknown,0.732
000000276018,21.7,53.6,272.7,264.6,unknown,0.728
000000276018,-3.2,41.7,289.3,215.6,unknown,0.726
000000276018,83.5,60.1,254.2,282.3,unknown,0.724
000000276018,86.1,88.7,271.2,365.3,unknown,0.723
000000292005,29.5,46.6,493.7,470.5,unknown,0.750
000000292005,43.2,64.7,463.1,481.3,unknown,0.747
000000292005,18.1,60.8,485.6,399.1,unknown,0.743
000000292005,200.4,448.9,238.0,488.5,unknown,0.741
000000292005,105.5,35.7,442.9,483.5,unknown,0.741
000000292005,185.3,465.1,206.1,500.1,unknown,0.740
000000292005,35.2,69.8,435.1,330.5,unknown,0.735
000000292005,46.9,42.0,469.5,398.2,unknown,0.735
000000292005,268.9,452.6,289.5,494.3,unknown,0.734
000000292005,250.0,449.5,290.7,494.3,unknown,0.729
000000292060,1.8,26.0,427.8,530.2,unknown,0.770
000000292060,184.1,240.5,190.1,254.8,unknown,0.754
000000292060,302.0,280.8,313.2,297.5,unknown,0.750
000000292060,216.3,274.6,230.2,296.3,unknown,0.749
000000292060,308.9,282.6,319.7,296.6,unknown,0.739
000000292060,282.4,279.1,292.6,294.0,unknown,0.739
000000292060,117.8,21.8,352.3,109.0,unknown,0.737
000000292060,305.9,279.1,317.3,293.3,unknown,0.730
000000292060,427.7,432.7,428.2,570.8,unknown,0.725
000000292060,-0.0,26.2,169.0,209.8,unknown,0.721
000000293044,270.1,141.3,288.8,158.9,unknown,0.789
000000293044,-1.4,9.4,285.4,106.0,unknown,0.774
000000293044,69.0,18.1,266.6,147.0,unknown,0.758
000000293044,207.3,98.1,269.5,134.5,unknown,0.749
000000293044,202.0,13.0,275.2,139.3,unknown,0.744
000000293044,31.6,47.3,101.9,87.6,unknown,0.744
000000293044,170.2,34.3,267.4,137.3,unknown,0.742
000000293044,202.2,66.2,264.4,134.4,unknown,0.737
000000293044,1.6,1.1,288.2,159.7,unknown,0.737
000000293044,287.8,25.1,288.1,131.9,unknown,0.732
000000295809,601.9,458.0,641.4,509.5,unknown,0.794
000000295809,521.3,120.9,543.9,137.8,unknown,0.770
000000295809,31.0,102.9,611.3,181.8,unknown,0.764
000000295809,138.9,110.7,526.2,185.3,unknown,0.756
000000295809,535.7,110.2,572.7,137.3,unknown,0.755
000000295809,538.3,116.1,568.9,135.9,unknown,0.751
000000295809,101.9,105.7,478.6,165.9,unknown,0.748
000000295809,59.5,106.7,91.5,133.9,unknown,0.744
000000295809,638.7,200.8,639.9,303.5,unknown,0.744
000000295809,533.5,108.4,598.2,136.6,unknown,0.737
000000312340,597.5,367.7,639.8,427.4,unknown,0.787
000000312340,152.4,123.9,319.3,326.2,unknown,0.778
000000312340,174.3,115.3,307.5,293.1,unknown,0.774
000000312340,138.6,105.5,409.6,337.4,unknown,0.760
000000312340,-0.7,144.5,41.7,272.5,unknown,0.756
000000312340,271.5,116.6,404.1,301.2,unknown,0.750
000000312340,637.7,53.7,639.9,238.2,unknown,0.744
000000312340,2.7,21.7,639.6,398.7,unknown,0.743
000000312340,638.2,11.1,639.9,89.7,unknown,0.718
000000312340,133.9,108.9,409.2,342.0,cat,0.707
000000319696,474.6,300.1,498.4,329.8,unknown,0.793
000000319696,83.3,73.4,291.2,235.2,unknown,0.781
000000319696,19.1,49.6,309.3,243.4,unknown,0.776
000000319696,-7.1,39.6,310.6,249.5,unknown,0.774
000000319696,-2.5,80.8,314.1,249.2,unknown,0.765
000000319696,2.2,37.9,497.6,271.0,unknown,0.764
000000319696,426.5,5.0,499.2,111.2,unknown,0.764
000000319696,-10.3,68.5,295.3,240.6,unknown,0.761
000000319696,372.8,85.7,411.5,157.5,unknown,0.761
000000319696,300.1,152.3,315.2,177.2,unknown,0.753
000000329614,468.8,180.5,494.7,207.5,unknown,0.760
000000329614,471.1,157.1,505.3,204.8,unknown,0.739
000000329614,128.1,135.1,157.4,155.5,unknown,0.734
000000329614,98.9,157.0,126.0,175.9,unknown,0.726
000000329614,381.7,155.8,404.3,170.0,unknown,0.715
000000329614,384.2,153.5,400.2,163.5,unknown,0.715
000000329614,336.1,158.6,345.9,166.4,unknown,0.712
000000329614,382.4,155.0,393.5,164.2,unknown,0.710
000000329614,56.4,145.0,90.5,207.3,person,0.709
000000329614,32.0,138.6,326.7,176.0,unknown,0.701
000000331352,331.0,479.3,354.5,499.2,unknown,0.774
000000331352,1.4,2.4,351.3,495.4,unknown,0.762
000000331352,30.8,204.5,337.6,484.1,unknown,0.761
000000331352,13.8,310.3,337.4,488.7,unknown,0.756
000000331352,-2.5,248.1,276.7,487.3,unknown,0.753
000000331352,56.5,398.9,107.3,463.2,unknown,0.750
000000331352,39.6,387.0,251.8,492.2,unknown,0.750
000000331352,23.4,332.1,337.3,489.2,unknown,0.746
000000331352,50.5,393.6,142.2,485.1,unknown,0.744
000000331352,47.6,343.4,57.9,354.9,unknown,0.735
000000333745,391.3,587.6,437.0,638.1,unknown,0.768
000000333745,53.8,144.2,193.5,509.7,person,0.765
000000333745,58.2,293.7,181.1,509.4,unknown,0.755
000000333745,21.1,131.7,311.6,485.3,unknown,0.750
000000333745,166.8,83.3,429.6,578.3,unknown,0.741
000000333745,425.5,304.6,427.2,548.3,unknown,0.738
000000333745,147.0,91.2,415.5,415.3,unknown,0.737
000000333745,33.6,126.1,186.2,376.0,unknown,0.737
000000333745,283.0,337.5,418.8,635.5,unknown,0.734
000000333745,-2.6,141.6,218.0,473.0,unknown,0.732
000000336232,605.1,377.6,642.2,424.4,unknown,0.770
000000336232,84.1,131.4,175.6,305.6,person,0.740
000000336232,10.6,192.6,265.7,331.7,motorbike,0.695
000000336232,86.8,134.7,177.0,307.7,unknown,0.695
000000336232,158.1,198.9,266.2,318.8,unknown,0.685
000000336232,-0.9,132.6,29.9,239.8,unknown,0.661
000000336232,10.4,97.9,382.0,262.8,unknown,0.643
000000336232,371.9,199.9,642.4,422.9,car,0.641
000000336232,578.0,129.0,625.4,155.3,unknown,0.639
000000336232,18.6,151.6,84.5,239.7,unknown,0.635
000000345027,630.1,290.1,639.7,329.1,unknown,0.753
000000345027,3.0,155.8,219.8,338.6,unknown,0.738
000000345027,15.6,159.6,263.4,312.7,unknown,0.735
000000345027,14.1,153.8,52.1,181.1,unknown,0.713
000000345027,295.3,144.6,299.4,148.2,unknown,0.708
000000345027,97.8,171.5,353.6,341.0,unknown,0.697
000000345027,0.9,289.5,1.8,340.1,unknown,0.692
000000345027,159.7,283.5,183.5,309.2,unknown,0.681
000000345027,171.5,260.3,185.0,273.6,unknown,0.659
000000345027,178.2,262.8,202.0,279.4,unknown,0.653
000000348216,437.9,583.6,488.3,637.0,unknown,0.781
000000348216,1.9,62.0,479.7,601.8,unknown,0.766
000000348216,477.7,284.5,479.9,565.5,unknown,0.752
000000348216,478.1,188.4,480.1,305.8,unknown,0.750
000000348216,5.7,503.5,308.1,633.6,unknown,0.749
000000348216,285.0,138.0,476.6,237.4,unknown,0.747
000000348216,236.0,145.4,479.6,280.8,unknown,0.746
000000348216,31.6,274.1,376.0,506.8,unknown,0.744
000000348216,477.6,104.6,480.3,500.3,unknown,0.740
000000348216,3.4,337.5,382.9,630.4,unknown,0.739
000000349184,17.8,137.7,264.3,557.6,unknown,0.771
000000349184,397.7,581.6,434.1,637.1,unknown,0.766
000000349184,4.8,143.3,173.2,432.9,unknown,0.764
000000349184,11.3,141.8,190.5,343.1,unknown,0.759
000000349184,15.3,134.1,192.5,545.6,unknown,0.745
000000349184,15.7,179.1,407.6,380.7,unknown,0.739
000000349184,-1.0,205.8,42.5,243.6,unknown,0.734
000000349184,1.3,178.2,428.3,583.5,unknown,0.734
000000349184,10.3,125.3,260.0,476.6,unknown,0.733
000000349184,282.0,216.4,383.2,252.6,unknown,0.733
000000350122,604.4,405.0,639.3,476.6,unknown,0.785
000000350122,38.0,211.2,104.9,391.9,unknown,0.731
000000350122,40.7,207.0,103.2,398.0,unknown,0.729
000000350122,8.9,319.6,40.2,356.4,unknown,0.711
000000350122,199.5,241.2,233.4,358.1,unknown,0.707
000000350122,10.3,276.1,102.5,363.4,unknown,0.701
000000350122,155.0,236.4,194.6,366.3,unknown,0.701
000000350122,41.6,193.6,110.6,263.5,unknown,0.700
000000350122,81.8,210.8,243.3,358.1,unknown,0.695
000000350122,144.5,214.1,166.1,240.7,unknown,0.682
000000351609,474.7,280.3,499.5,331.2,unknown,0.783
000000351609,1.4,7.3,500.2,306.0,unknown,0.773
000000351609,11.1,2.2,285.3,90.9,unknown,0.766
000000351609,383.3,36.1,506.1,259.0,unknown,0.763
000000351609,385.3,51.7,503.1,151.7,unknown,0.757
000000351609,2.4,3.3,263.6,109.0,unknown,0.756
000000351609,139.1,91.9,214.5,128.6,unknown,0.751
000000351609,-0.6,44.6,67.2,157.9,unknown,0.749
000000351609,179.8,1.3,353.2,30.7,unknown,0.745
000000351609,0.7,26.6,14.3,168.8,unknown,0.743
000000354072,336.1,585.9,363.3,638.3,unknown,0.764
000000354072,1.4,549.6,31.0,615.2,unknown,0.753
000000354072,12.0,158.6,355.6,388.8,unknown,0.746
000000354072,105.5,92.8,164.8,149.9,unknown,0.729
000000354072,352.9,411.4,359.2,576.1,unknown,0.725
000000354072,357.9,275.9,358.9,310.0,unknown,0.713
000000354072,1.0,393.4,2.3,624.7,unknown,0.705
000000354072,356.6,213.8,359.2,462.8,unknown,0.705
000000354072,347.6,446.8,359.7,471.6,unknown,0.699
000000354072,359.1,105.2,359.2,287.9,unknown,0.697
000000357567,46.8,5.1,464.3,596.0,unknown,0.772
000000357567,456.6,568.1,482.4,640.8,unknown,0.768
000000357567,43.3,5.8,432.4,376.1,unknown,0.768
000000357567,34.2,-3.4,464.2,630.6,unknown,0.768
000000357567,475.5,402.7,480.1,574.1,unknown,0.754
000000357567,474.9,186.9,480.2,317.4,unknown,0.753
000000357567,80.3,22.6,366.7,458.0,unknown,0.752
000000357567,467.7,197.8,479.1,254.8,unknown,0.746
000000357567,477.2,117.7,480.5,541.7,unknown,0.737
000000357567,1.7,6.4,480.6,583.4,unknown,0.718
000000363784,607.4,434.1,640.6,476.3,unknown,0.786
000000363784,282.9,288.9,612.4,477.7,unknown,0.776
000000363784,290.9,278.9,450.0,432.9,unknown,0.772
000000363784,7.2,138.1,645.4,478.9,unknown,0.766
000000363784,520.8,354.2,608.7,479.7,unknown,0.761
000000363784,268.2,286.5,596.3,472.1,unknown,0.756
000000363784,288.4,279.3,355.2,340.4,unknown,0.756
000000363784,13.7,198.4,89.4,242.2,unknown,0.750
000000363784,293.2,276.0,601.8,474.3,unknown,0.750
000000363784,550.4,188.4,558.4,196.1,unknown,0.749
000000368900,618.3,419.8,639.1,479.3,unknown,0.780
000000368900,6.3,33.9,637.7,453.7,unknown,0.776
000000368900,347.7,179.4,429.1,219.1,unknown,0.769
000000368900,233.2,256.8,269.8,293.2,unknown,0.768
000000368900,26.0,52.2,107.8,265.1,unknown,0.764
000000368900,337.6,188.7,392.7,216.9,unknown,0.763
000000368900,29.0,53.6,102.8,116.3,unknown,0.763
000000368900,71.5,55.8,110.8,120.2,unknown,0.762
000000368900,349.0,184.3,393.5,215.9,unknown,0.760
000000368900,458.0,163.5,530.8,221.8,unknown,0.759
000000376310,600.7,415.6,637.8,477.4,unknown,0.796
000000376310,4.6,11.4,637.7,453.8,unknown,0.777
000000376310,4.7,338.0,106.8,474.7,unknown,0.771
000000376310,581.4,120.4,639.4,177.7,unknown,0.767
000000376310,553.0,340.9,578.1,386.0,unknown,0.764
000000376310,5.6,392.0,71.4,479.0,unknown,0.764
000000376310,423.3,244.7,469.8,281.2,unknown,0.760
000000376310,574.5,345.1,592.2,385.7,unknown,0.759
000000376310,2.8,131.9,102.5,469.4,unknown,0.758
000000376310,59.2,284.9,81.0,309.0,unknown,0.758
000000394328,448.8,552.9,481.0,638.7,unknown,0.772
000000394328,23.8,412.4,280.4,630.0,unknown,0.765
000000394328,11.3,210.3,241.7,630.7,unknown,0.763
000000394328,194.8,90.8,211.4,120.1,unknown,0.760
000000394328,359.2,430.0,432.7,491.2,unknown,0.757
000000394328,12.5,198.2,417.1,646.0,unknown,0.757
000000394328,435.5,206.9,483.1,621.0,unknown,0.755
000000394328,-2.5,304.0,69.4,627.2,unknown,0.752
000000394328,195.6,42.1,238.7,102.4,unknown,0.750
000000394328,466.5,234.6,480.1,635.7,unknown,0.748
000000414510,446.6,581.2,484.7,636.9,unknown,0.776
000000414510,111.1,244.3,259.4,402.4,person,0.751
000000414510,16.1,564.3,30.9,578.4,unknown,0.737
000000414510,54.8,273.9,159.7,391.5,unknown,0.729
000000414510,198.8,184.6,249.7,279.0,person,0.728
000000414510,235.1,29.4,453.3,200.1,unknown,0.727
000000414510,110.8,264.8,258.1,410.8,unknown,0.727
000000414510,163.7,46.8,425.3,198.8,unknown,0.724
000000414510,55.4,282.7,129.7,397.6,unknown,0.718
000000414510,168.7,188.1,175.1,204.4,unknown,0.717
000000415194,596.2,424.3,638.7,477.1,unknown,0.799
000000415194,13.0,42.8,630.5,440.0,unknown,0.778
000000415194,8.3,447.5,62.0,481.8,unknown,0.770
000000415194,277.8,27.7,310.3,118.8,unknown,0.764
000000415194,3.2,426.5,115.3,478.4,unknown,0.761
000000415194,281.8,36.8,312.5,74.1,unknown,0.758
000000415194,525.2,9.0,552.1,36.9,unknown,0.752
000000415194,207.3,162.7,217.6,183.9,unknown,0.747
000000415194,2.3,420.6,186.2,478.8,unknown,0.743
000000415194,638.7,131.9,639.9,304.7,unknown,0.738
000000426166,469.3,289.7,499.8,327.9,unknown,0.795
000000426166,3.7,18.0,499.7,318.5,unknown,0.779
000000426166,167.1,31.1,177.3,80.0,unknown,0.768
000000426166,121.3,220.6,184.0,272.2,unknown,0.764
000000426166,102.8,160.6,249.7,284.0,unknown,0.761
000000426166,104.8,240.5,174.0,293.6,unknown,0.750
000000426166,353.5,0.8,407.1,26.2,unknown,0.744
000000426166,102.4,180.1,250.5,300.9,unknown,0.741
000000426166,499.3,170.5,500.0,204.8,unknown,0.739
000000426166,499.4,178.8,500.0,261.9,unknown,0.737
000000431140,601.1,430.9,639.7,477.3,unknown,0.793
000000431140,5.9,23.2,636.5,468.4,unknown,0.772
000000431140,70.2,379.3,168.1,479.4,unknown,0.757
000000431140,94.6,369.8,169.0,482.0,unknown,0.755
000000431140,91.9,125.2,161.1,174.7,unknown,0.752
000000431140,113.0,94.1,142.5,114.0,unknown,0.751
000000431140,637.4,252.6,640.0,471.9,unknown,0.746
000000431140,638.9,125.7,640.0,222.0,unknown,0.738
000000431140,635.4,50.0,640.5,461.0,unknown,0.728
000000431140,1.0,70.8,3.4,129.0,unknown,0.726
000000435003,601.1,377.2,640.9,424.5,unknown,0.796
000000435003,173.4,143.7,628.9,423.9,unknown,0.778
000000435003,288.9,173.0,294.8,184.2,unknown,0.757
000000435003,379.0,213.6,463.4,247.2,unknown,0.755
000000435003,57.1,71.0,102.2,85.7,unknown,0.753
000000435003,629.6,119.3,640.5,273.7,unknown,0.744
000000435003,3.3,202.2,640.7,431.8,unknown,0.744
000000435003,381.0,221.1,390.8,238.3,unknown,0.744
000000435003,451.7,216.3,633.6,423.1,unknown,0.734
000000435003,337.7,161.8,346.8,182.8,unknown,0.733
000000455624,609.7,361.2,639.6,425.8,unknown,0.782
000000455624,294.8,73.1,398.5,203.2,unknown,0.762
000000455624,292.5,73.0,470.3,329.1,unknown,0.755
000000455624,70.6,116.6,115.4,177.4,unknown,0.753
000000455624,389.2,134.9,431.8,193.9,unknown,0.751
000000455624,277.1,59.7,474.1,331.1,person,0.749
000000455624,561.5,159.0,581.1,195.3,unknown,0.743
000000455624,9.9,127.4,44.3,174.0,unknown,0.727
000000455624,44.3,154.9,82.2,307.9,unknown,0.727
000000455624,583.1,150.9,609.3,194.2,unknown,0.725
000000458054,597.8,375.4,637.2,423.1,unknown,0.796
000000458054,5.1,101.6,363.6,422.5,unknown,0.770
000000458054,10.5,184.6,248.8,418.8,unknown,0.769
000000458054,6.7,136.6,475.0,418.1,unknown,0.763
000000458054,10.2,290.4,175.7,421.3,unknown,0.758
000000458054,208.5,134.1,292.8,186.9,unknown,0.755
000000458054,9.8,281.9,339.3,420.9,unknown,0.753
000000458054,5.2,235.3,123.0,425.7,unknown,0.747
000000458054,4.0,299.0,110.5,422.2,unknown,0.747
000000458054,78.4,241.0,116.4,256.8,unknown,0.747
000000458992,438.1,572.3,488.3,635.5,unknown,0.774
000000458992,-7.4,135.6,469.3,443.6,unknown,0.774
000000458992,4.2,-2.3,472.6,617.7,unknown,0.767
000000458992,1.4,27.9,480.4,533.5,unknown,0.761
000000458992,15.9,101.7,449.7,397.1,unknown,0.761
000000458992,-12.0,15.8,446.1,290.4,unknown,0.757
000000458992,90.8,239.3,413.0,387.3,unknown,0.751
000000458992,123.9,71.8,260.7,331.3,unknown,0.740
000000458992,5.7,2.2,458.3,409.6,person,0.718
000000458992,460.5,70.3,478.9,499.5,unknown,0.718
000000474095,55.9,26.2,271.4,498.7,person,0.781
000000474095,58.8,105.0,272.5,499.8,unknown,0.780
000000474095,58.2,32.2,270.4,495.6,unknown,0.772
000000474095,63.4,20.9,261.3,384.5,unknown,0.771
000000474095,163.9,230.3,271.5,492.2,unknown,0.770
000000474095,59.9,17.1,250.2,279.5,unknown,0.769
000000474095,313.3,458.9,336.3,498.5,unknown,0.764
000000474095,4.0,25.5,331.9,498.0,unknown,0.760
000000474095,69.5,63.1,239.1,497.7,unknown,0.759
000000474095,80.7,40.7,198.3,335.5,unknown,0.758
000000480944,449.0,589.0,483.8,632.4,unknown,0.775
000000480944,62.2,353.0,441.4,413.7,unknown,0.736
000000480944,16.8,357.9,72.1,389.9,unknown,0.734
000000480944,118.0,342.0,440.1,401.6,unknown,0.729
000000480944,36.3,355.6,72.3,379.5,unknown,0.726
000000480944,75.7,339.1,391.6,395.1,unknown,0.725
000000480944,205.8,348.5,223.8,368.2,unknown,0.725
000000480944,125.9,365.2,142.1,383.9,unknown,0.724
000000480944,16.0,369.3,62.0,400.2,unknown,0.722
000000480944,0.9,350.9,2.4,393.4,unknown,0.703
000000482917,471.5,330.0,499.7,372.5,unknown,0.793
000000482917,19.0,67.9,432.8,336.5,unknown,0.778
000000482917,267.6,216.1,447.5,367.2,unknown,0.778
000000482917,137.4,80.4,256.3,309.3,unknown,0.774
000000482917,267.4,160.3,440.9,370.5,unknown,0.774
000000482917,160.7,80.2,262.2,220.6,unknown,0.771
000000482917,195.6,105.8,452.9,374.5,unknown,0.765
000000482917,2.4,137.2,135.1,365.6,unknown,0.763
000000482917,24.6,75.5,456.7,372.5,unknown,0.762
000000482917,23.2,72.9,265.3,352.7,unknown,0.760
000000484415,300.4,210.1,319.4,238.8,unknown,0.789
000000484415,264.7,4.8,320.0,102.4,unknown,0.777
000000484415,140.8,4.1,313.3,124.2,unknown,0.770
000000484415,210.9,0.1,279.7,87.6,unknown,0.768
000000484415,214.5,3.0,316.9,134.9,unknown,0.768
000000484415,206.0,3.8,313.9,135.7,unknown,0.767
000000484415,289.8,63.6,319.2,235.7,unknown,0.765
000000484415,257.7,3.0,317.8,93.5,unknown,0.764
000000484415,-0.8,8.0,313.2,222.0,unknown,0.764
000000484415,4.3,5.5,103.0,125.6,unknown,0.761
000000485424,601.5,416.9,640.7,477.7,unknown,0.795
000000485424,457.4,196.5,517.3,253.1,unknown,0.761
000000485424,359.0,181.3,384.0,204.7,unknown,0.760
000000485424,27.9,201.1,80.2,247.3,unknown,0.759
000000485424,357.6,177.2,377.6,199.3,unknown,0.758
000000485424,593.6,30.2,641.6,58.6,unknown,0.755
000000485424,482.4,198.8,544.5,249.4,unknown,0.755
000000485424,-3.3,278.4,630.2,469.5,unknown,0.754
000000485424,142.2,9.4,252.5,69.3,unknown,0.753
000000485424,7.6,108.5,31.6,159.7,unknown,0.753
000000485844,548.2,362.9,576.3,394.3,unknown,0.791
000000485844,200.7,41.6,324.4,223.6,unknown,0.767
000000485844,19.0,162.9,369.0,385.3,unknown,0.766
000000485844,178.8,182.9,377.4,381.3,unknown,0.765
000000485844,243.4,47.2,344.0,207.2,unknown,0.765
000000485844,163.5,190.5,271.2,290.0,unknown,0.764
000000485844,175.1,80.2,363.9,378.4,unknown,0.764
000000485844,180.3,43.5,372.9,381.9,person,0.763
000000485844,378.1,22.1,418.1,122.1,unknown,0.762
000000485844,360.0,19.1,418.5,120.5,unknown,0.761
000000488592,453.9,583.2,482.2,635.6,unknown,0.772
000000488592,478.9,450.1,480.2,512.5,unknown,0.722
000000488592,471.8,391.2,480.6,557.1,unknown,0.722
000000488592,454.2,417.1,481.6,453.4,unknown,0.720
000000488592,118.3,435.6,129.8,466.5,unknown,0.718
000000488592,253.7,431.8,266.9,473.9,person,0.717
000000488592,1.6,481.2,71.3,556.3,unknown,0.713
000000488592,7.0,370.0,43.2,530.1,unknown,0.710
000000488592,267.2,430.0,312.8,545.8,person,0.709
000000488592,60.9,419.7,81.4,497.9,unknown,0.709
000000489091,310.0,406.1,339.5,446.2,unknown,0.782
000000489091,1.5,30.9,335.7,311.1,unknown,0.763
000000489091,272.2,224.9,294.9,259.3,unknown,0.747
000000489091,101.2,119.9,134.3,164.7,unknown,0.743
000000489091,203.1,417.6,217.3,431.6,unknown,0.741
000000489091,334.6,142.6,335.9,266.6,unknown,0.740
000000489091,148.2,255.9,185.3,279.5,unknown,0.738
000000489091,335.1,188.9,336.0,344.4,unknown,0.735
000000489091,335.1,75.0,336.0,159.7,unknown,0.731
000000489091,333.8,148.5,335.9,312.8,unknown,0.728
000000494869,184.5,107.0,358.0,444.2,unknown,0.768
000000494869,1.1,105.4,426.2,538.5,unknown,0.765
000000494869,181.2,97.1,359.4,346.2,unknown,0.762
000000494869,177.8,95.4,357.2,459.4,unknown,0.757
000000494869,372.0,189.4,410.8,260.4,unknown,0.753
000000494869,7.7,430.5,150.9,565.4,unknown,0.751
000000494869,179.2,321.9,289.2,523.5,unknown,0.749
000000494869,-3.3,431.6,106.1,627.3,unknown,0.748
000000494869,389.9,614.5,431.7,641.6,unknown,0.748
000000494869,184.1,335.9,242.5,509.3,unknown,0.747
000000500464,398.9,613.5,432.4,640.0,unknown,0.767
000000500464,2.3,17.9,428.7,637.7,unknown,0.755
000000500464,4.2,243.5,417.9,639.6,unknown,0.746
000000500464,43.3,431.3,402.4,632.7,unknown,0.741
000000500464,54.2,537.7,70.4,569.2,unknown,0.740
000000500464,18.8,537.0,378.2,631.6,unknown,0.739
000000500464,11.0,395.2,407.8,632.8,unknown,0.737
000000500464,87.4,529.3,405.9,623.1,unknown,0.734
000000500464,263.5,324.0,279.0,372.9,unknown,0.732
000000500464,42.6,472.7,56.7,501.2,unknown,0.731
000000507975,597.7,424.2,640.4,477.9,unknown,0.795
000000507975,155.3,145.9,182.8,178.1,unknown,0.753
000000507975,192.5,16.0,328.9,238.7,unknown,0.750
000000507975,-5.8,73.6,441.0,473.0,horse,0.746
000000507975,160.7,136.4,179.3,160.8,unknown,0.745
000000507975,216.4,29.3,352.4,146.5,unknown,0.743
000000507975,354.2,327.1,427.2,420.5,unknown,0.743
000000507975,279.3,13.6,357.2,77.5,unknown,0.738
000000507975,33.3,119.2,79.0,202.2,unknown,0.737
000000507975,460.7,116.9,547.6,244.6,unknown,0.736
000000508370,387.4,573.2,435.2,638.6,unknown,0.765
000000508370,263.4,107.8,423.5,526.8,unknown,0.762
000000508370,18.3,68.1,433.6,456.3,unknown,0.762
000000508370,278.8,66.1,416.8,509.5,unknown,0.757
000000508370,-11.4,165.9,396.9,523.0,unknown,0.755
000000508370,1.2,113.9,426.5,472.2,unknown,0.754
000000508370,16.6,310.5,234.5,502.1,unknown,0.753
000000508370,259.5,57.8,412.5,483.2,unknown,0.753
000000508370,12.5,288.9,317.2,511.3,unknown,0.750
000000508370,35.6,305.0,190.0,456.9,unknown,0.743
000000512476,595.1,372.4,638.2,424.0,unknown,0.795
000000512476,83.7,58.1,192.9,162.7,unknown,0.775
000000512476,140.6,156.0,381.6,261.8,unknown,0.765
000000512476,284.7,4.1,330.1,103.9,unknown,0.763
000000512476,-0.9,248.2,27.4,303.9,unknown,0.758
000000512476,233.9,176.1,343.9,224.4,unknown,0.757
000000512476,144.2,210.7,226.7,259.8,unknown,0.757
000000512476,0.4,229.3,26.3,305.9,unknown,0.755
000000512476,336.6,48.1,349.2,67.4,unknown,0.753
000000512476,377.4,201.3,470.4,286.3,unknown,0.753
000000515266,601.4,373.4,639.0,423.4,unknown,0.793
000000515266,429.8,119.6,580.0,195.3,unknown,0.778
000000515266,93.9,66.3,342.8,221.0,unknown,0.768
000000515266,451.2,124.2,508.6,199.0,unknown,0.766
000000515266,327.3,134.4,443.3,220.6,unknown,0.765
000000515266,330.0,118.4,344.1,135.0,unknown,0.762
000000515266,51.1,42.5,64.1,63.2,unknown,0.760
000000515266,334.0,118.7,365.6,139.0,unknown,0.757
000000515266,429.4,117.8,459.7,148.0,unknown,0.755
000000515266,47.1,217.3,57.3,223.5,unknown,0.754
000000520910,397.5,596.3,434.9,638.8,unknown,0.771
000000520910,160.7,236.7,247.3,466.3,unknown,0.767
000000520910,378.3,0.8,430.2,152.8,unknown,0.759
000000520910,422.9,188.8,427.3,272.4,unknown,0.754
000000520910,163.0,182.5,247.4,464.9,unknown,0.754
000000520910,8.7,158.5,30.4,250.6,unknown,0.752
000000520910,113.7,302.1,135.9,332.1,unknown,0.750
000000520910,157.2,169.0,231.9,317.3,unknown,0.750
000000520910,110.4,134.6,128.5,155.6,unknown,0.746
000000520910,3.5,51.5,40.5,124.7,unknown,0.744
000000522007,600.0,416.7,639.9,477.9,unknown,0.794
000000522007,7.5,45.4,637.1,463.6,unknown,0.775
000000522007,0.9,164.6,60.7,265.1,unknown,0.765
000000522007,218.6,141.6,233.6,167.1,unknown,0.762
000000522007,164.9,69.2,191.6,117.6,unknown,0.761
000000522007,222.5,135.0,234.7,153.4,unknown,0.760
000000522007,182.7,135.6,245.0,361.5,unknown,0.760
000000522007,296.6,471.6,383.9,480.4,unknown,0.752
000000522007,-0.9,166.4,60.8,241.4,unknown,0.749
000000522007,217.8,335.6,239.8,355.5,unknown,0.749
000000525083,597.9,370.6,641.9,427.5,unknown,0.799
000000525083,84.3,73.2,560.1,352.5,unknown,0.775
000000525083,101.2,58.3,127.3,75.3,unknown,0.767
000000525083,184.5,157.9,200.2,171.2,unknown,0.761
000000525083,243.3,233.2,264.4,266.0,unknown,0.759
000000525083,239.3,228.2,264.0,254.0,unknown,0.749
000000525083,-1.1,288.0,23.7,316.3,unknown,0.736
000000525083,224.4,228.9,264.4,267.0,unknown,0.736
000000525083,554.1,211.6,610.1,295.8,unknown,0.736
000000525083,426.6,227.5,450.8,242.8,unknown,0.728
000000565045,1.2,26.5,333.2,469.3,unknown,0.768
000000565045,299.1,448.7,340.0,497.7,unknown,0.765
