img_name,x_min,y_min,x_max,y_max,label,prob,scaled_size
000000086483,929.552,219.7333,965.7959,236.8,car,1.0,(800|1066)
000000086483,1019.096,224.0,1068.132,245.3333,car,1.0,(800|1066)
000000086582,385.9281,247.3068,543.2969,442.1546,unknown,1.0,(800|1199)
000000086582,0.0,37.4707,337.2188,378.4543,person,1.0,(800|1199)
000000086582,129.2672,303.5128,252.9141,477.7518,unknown,1.0,(800|1199)
000000086582,545.1703,292.2717,713.7797,455.2693,unknown,1.0,(800|1199)
000000086582,260.4078,342.8571,384.0547,475.8782,unknown,1.0,(800|1199)
000000086582,577.0187,191.1007,1191.5062,743.7939,unknown,1.0,(800|1199)
000000086582,745.6281,678.2202,991.0485,785.0118,unknown,1.0,(800|1199)
000000086755,499.6875,515.0,691.2344,545.0,unknown,1.0,(800|1066)
000000086755,504.6844,481.6667,601.2906,514.9999,unknown,1.0,(800|1066)
000000086755,589.6313,383.3333,629.6063,435.0,unknown,1.0,(800|1066)
000000086755,539.6625,366.6666,657.9219,545.0,person,1.0,(800|1066)
000000086755,551.3218,338.3333,611.2843,503.3333,person,1.0,(800|1066)
000000086956,356.6667,541.3281,666.6666,1052.6749,person,1.0,(1066|800)
000000086956,66.6667,234.8531,378.3333,859.4625,person,1.0,(1066|800)
000000086956,0.0,684.5718,108.3333,871.1219,unknown,1.0,(1066|800)
000000086956,1.6667,862.7938,206.6667,1052.6749,unknown,1.0,(1066|800)
000000086956,223.3333,226.525,440.0,514.6781,unknown,1.0,(1066|800)
000000086956,411.6666,218.1969,801.6666,1066.0,person,1.0,(1066|800)
000000087038,421.4031,451.6666,521.3407,555.0,bicycle,1.0,(800|1066)
000000087038,376.4312,381.6667,396.4187,433.3333,person,1.0,(800|1066)
000000087038,428.0656,373.3333,503.0187,536.6666,person,1.0,(800|1066)
000000087038,113.2625,396.6666,141.5781,470.0,person,1.0,(800|1066)
000000087038,131.5844,386.6667,179.8875,473.3334,person,1.0,(800|1066)
000000087038,163.2312,390.0,196.5437,468.3333,person,1.0,(800|1066)
000000087038,542.9937,371.6667,566.3124,438.3334,person,1.0,(800|1066)
000000087038,258.1719,410.0,284.8219,448.3333,bicycle,1.0,(800|1066)
000000087038,496.3562,526.6667,604.6219,608.3334,unknown,1.0,(800|1066)
000000087038,574.6406,288.3333,697.8969,598.3333,person,1.0,(800|1066)
000000087038,398.0844,375.0,418.0719,431.6667,person,1.0,(800|1066)
000000087038,278.1594,390.0,304.8094,453.3333,person,1.0,(800|1066)
000000087038,348.1156,385.0,364.7719,443.3333,person,1.0,(800|1066)
000000087038,679.5751,385.0,709.5562,445.0,person,1.0,(800|1066)
000000087038,339.7875,381.6666,353.1125,440.0,person,1.0,(800|1066)
000000087038,324.7969,380.0,343.1187,443.3333,person,1.0,(800|1066)
000000087038,1.6656,316.6667,1066.0,486.6666,person,1.0,(800|1066)
000000087144,581.3031,53.3333,722.8812,103.3333,car,1.0,(800|1066)
000000087144,622.9438,128.3333,876.1187,653.3333,person,1.0,(800|1066)
000000087144,144.9094,98.3333,408.0781,663.3333,person,1.0,(800|1066)
000000087144,1.6656,238.3333,246.5125,626.6666,unknown,1.0,(800|1066)
000000087144,669.5812,246.6667,1007.7032,631.6666,unknown,1.0,(800|1066)
000000087144,959.4,236.6667,1067.6658,493.3333,unknown,1.0,(800|1066)
000000087144,366.4375,250.0,569.6437,445.0,person,1.0,(800|1066)
000000087144,756.1938,51.6667,891.1094,103.3333,car,1.0,(800|1066)
000000087144,356.4438,245.0,627.9406,485.0,unknown,1.0,(800|1066)
000000087144,246.5125,331.6667,389.7563,418.3333,unknown,1.0,(800|1066)
000000087244,317.8667,349.648,625.0667,1040.416,unknown,1.0,(1066|800)
000000087244,388.2667,0.0,512.0001,232.388,person,1.0,(1066|800)
000000087244,484.2667,134.316,561.0667,187.616,unknown,1.0,(1066|800)
000000087470,772.5094,212.766,809.9437,255.3191,horse,1.0,(800|1089)
000000087470,54.45,154.8936,85.0781,199.1489,horse,1.0,(800|1089)
000000087470,131.0203,241.7022,391.3594,696.1702,cow,1.0,(800|1089)
000000087470,758.8969,170.2128,804.8391,243.4043,person,1.0,(800|1089)
000000087470,49.3453,131.0638,91.8844,197.4468,person,1.0,(800|1089)
000000087470,498.5578,306.383,649.9969,594.0425,cow,1.0,(800|1089)
000000087470,707.85,268.9362,830.3625,462.9788,cow,1.0,(800|1089)
000000087470,845.6765,236.5957,1026.0422,469.7872,cow,1.0,(800|1089)
000000087470,556.4109,263.8298,740.1797,386.383,cow,1.0,(800|1089)
000000087470,493.4531,260.4255,542.7985,291.0638,cow,1.0,(800|1089)
000000087470,435.6,255.3192,493.4531,294.4681,cow,1.0,(800|1089)
000000087470,330.1031,292.766,510.4688,658.7234,cow,1.0,(800|1089)
000000087470,336.9094,263.8298,379.4485,287.6596,cow,1.0,(800|1089)
000000087470,699.3422,243.4043,770.8078,280.8511,cow,1.0,(800|1089)
000000087470,775.9125,250.2127,852.4828,388.0851,cow,1.0,(800|1089)
000000087470,995.4141,255.3191,1049.8641,382.9787,cow,1.0,(800|1089)
000000087470,464.5266,221.2766,501.9609,253.617,cow,1.0,(800|1089)
000000087470,0.0,221.2766,146.3344,791.4894,cow,1.0,(800|1089)
000000087470,767.4047,199.1489,796.3312,248.5107,horse,1.0,(800|1089)
000000087470,165.0515,178.7234,1089.0,425.5319,cow,1.0,(800|1089)
000000087476,258.548,88.0515,702.5761,1124.0625,person,1.0,(1199|800)
000000087476,625.7612,254.7875,798.1265,895.5031,person,1.0,(1199|800)
000000087476,58.0796,76.8109,196.7213,249.1672,person,1.0,(1199|800)
000000087476,224.8244,1060.3656,698.8291,1197.1266,unknown,1.0,(1199|800)
000000087476,316.6277,14.9875,429.0398,221.0656,person,1.0,(1199|800)
000000087476,644.4965,131.1406,689.4614,281.0156,person,1.0,(1199|800)
000000087476,241.6862,475.8531,605.1522,1184.0126,person,1.0,(1199|800)
000000087476,651.9907,118.0266,696.9556,170.4828,person,1.0,(1199|800)
000000087476,434.6604,119.9,496.4872,209.825,person,1.0,(1199|800)
000000087476,277.2834,192.9641,460.89,299.75,unknown,1.0,(1199|800)
000000087476,468.3841,161.1156,498.3606,202.3313,person,1.0,(1199|800)
000000087476,236.0656,63.6969,335.363,247.2937,person,1.0,(1199|800)
000000087476,685.7144,118.0266,751.2881,286.636,person,1.0,(1199|800)
000000087742,300.0,754.0,430.0,948.0,unknown,1.0,(1000|800)
000000087875,236.475,274.3326,491.0141,798.3573,unknown,1.0,(800|1051)
000000088040,651.9907,0.0,800.0,121.7734,unknown,1.0,(1199|800)
000000088040,511.4754,63.6969,625.7612,189.2172,unknown,1.0,(1199|800)
000000088040,91.8033,492.7141,219.2038,659.45,unknown,1.0,(1199|800)
000000088040,114.2857,151.7484,324.1218,333.4719,unknown,1.0,(1199|800)
000000088040,93.6768,972.3141,378.4543,1075.3531,unknown,1.0,(1199|800)
000000088040,605.1522,348.4594,747.541,627.6016,unknown,1.0,(1199|800)
000000088040,73.0679,144.2547,164.8712,528.3094,unknown,1.0,(1199|800)
000000088040,490.8665,925.4781,681.9672,1112.8219,unknown,1.0,(1199|800)
000000088040,198.5948,361.5735,312.8806,475.8531,unknown,1.0,(1199|800)
000000088040,0.0,116.1531,95.5504,477.7266,unknown,1.0,(1199|800)
000000088040,151.7565,196.711,273.5363,391.5485,unknown,1.0,(1199|800)
000000088040,592.0375,698.7921,777.5176,878.6422,unknown,1.0,(1199|800)
000000088040,0.0,5.6204,800.0,1182.139,unknown,1.0,(1199|800)
000000088218,353.3333,463.0437,526.6666,769.5187,unknown,1.0,(1066|800)
000000088250,0.0,202.8169,883.8609,788.7324,elephant,1.0,(800|1201)
000000088250,581.7343,229.108,1202.8766,788.7324,elephant,1.0,(800|1201)
000000088265,312.8806,487.0937,505.8549,874.8953,horse,1.0,(1199|800)
000000088269,136.5812,511.6666,711.2218,801.6666,unknown,1.0,(800|1066)
000000088269,651.2593,165.0,1031.0219,545.0,unknown,1.0,(800|1066)
000000088269,564.6468,23.3333,977.7218,243.3333,unknown,1.0,(800|1066)
000000088269,48.3031,3.3333,944.4093,523.3333,unknown,1.0,(800|1066)
000000088345,916.1687,425.4118,1175.7812,683.2941,unknown,1.0,(800|1204)
000000088345,270.9,376.4706,786.3625,801.8824,person,1.0,(800|1204)
000000088345,0.0,683.2941,124.1625,801.8824,person,1.0,(800|1204)
000000088432,176.6667,124.9219,213.3333,201.5406,unknown,1.0,(1066|800)
000000088432,281.6667,129.9187,326.6666,209.8687,unknown,1.0,(1066|800)
000000088432,316.6667,164.8969,336.6667,211.5344,unknown,1.0,(1066|800)
000000088432,216.6667,742.8687,371.6667,1006.0375,unknown,1.0,(1066|800)
000000088432,10.0,443.0562,506.6667,667.9156,truck,1.0,(1066|800)
000000088462,618.5953,102.094,1335.0829,566.7259,bus,1.0,(798|1333)
000000088462,49.9875,389.624,172.8734,481.3003,car,1.0,(798|1333)
000000088462,360.3266,375.0392,485.2953,458.3812,car,1.0,(798|1333)
000000088462,299.925,379.2063,385.3203,443.7964,car,1.0,(798|1333)
000000088462,193.7016,379.2062,247.8547,425.0444,car,1.0,(798|1333)
000000088462,168.7078,375.0392,210.3641,414.6266,car,1.0,(798|1333)
000000088462,162.4594,368.7885,197.8672,404.2089,car,1.0,(798|1333)
000000088462,697.7422,339.6188,731.0671,393.7911,unknown,1.0,(798|1333)
000000088462,270.7656,383.3734,329.0844,433.3786,car,1.0,(798|1333)
000000088462,233.275,383.3734,285.3453,429.2115,car,1.0,(798|1333)
000000088462,147.8797,366.7049,179.1219,395.8746,car,1.0,(798|1333)
000000088462,91.6438,366.705,131.2172,393.7911,car,1.0,(798|1333)
000000088462,124.9688,366.705,149.9625,387.5404,car,1.0,(798|1333)
000000088462,112.4719,333.3682,129.1344,350.0366,car,1.0,(798|1333)
000000088462,97.8922,322.9504,112.4719,335.4517,car,1.0,(798|1333)
000000088462,87.4781,331.2846,112.4719,354.2037,bus,1.0,(798|1333)
000000088485,352.2062,0.0,790.5906,792.5059,person,1.0,(800|1199)
000000088485,316.6109,492.7401,537.6766,663.2319,unknown,1.0,(800|1199)
000000088848,163.75,38.75,306.25,315.0,unknown,1.0,(800|800)
000000088848,512.5,156.25,621.2499,383.75,unknown,1.0,(800|800)
000000088848,512.5,592.5,593.75,775.0,person,1.0,(800|800)
000000088848,585.0001,587.5,650.0,768.75,person,1.0,(800|800)
000000088848,178.75,453.75,291.25,781.25,person,1.0,(800|800)
000000088848,706.25,586.25,767.5,767.5,person,1.0,(800|800)
000000088848,720.0,618.75,767.5,705.0,unknown,1.0,(800|800)
000000088848,403.75,488.75,735.0,698.75,boat,1.0,(800|800)
000000088848,187.5,553.75,221.25,678.75,unknown,1.0,(800|800)
000000088848,575.0,710.0,589.9999,745.0,unknown,1.0,(800|800)
000000088848,647.5,587.5,741.25,770.0,person,1.0,(800|800)
000000088951,519.534,631.016,626.434,725.1337,dog,1.0,(800|1069)
000000088951,273.664,402.139,502.43,684.4919,person,1.0,(800|1069)
000000088951,143.246,502.6738,361.322,705.8824,unknown,1.0,(800|1069)
000000088970,196.997,134.512,228.2282,172.944,unknown,1.0,(1201|800)
000000088970,278.6787,314.662,713.5135,1124.136,person,1.0,(1201|800)
000000088970,514.1141,319.466,677.4775,494.812,unknown,1.0,(1201|800)
000000089045,812.7,229.6471,893.5938,318.1177,unknown,1.0,(800|1204)
000000089045,122.2813,353.8824,233.275,698.353,unknown,1.0,(800|1204)
000000089045,359.3187,248.4706,884.1875,432.9412,unknown,1.0,(800|1204)
000000089045,1117.4625,404.7059,1202.1188,521.4117,unknown,1.0,(800|1204)
000000089045,839.0375,295.5294,880.425,318.1176,unknown,1.0,(800|1204)
000000089045,1111.8187,229.6471,1151.3251,289.8824,unknown,1.0,(800|1204)
000000089045,402.5875,101.6471,434.5688,146.8235,unknown,1.0,(800|1204)
000000089045,965.0812,278.5882,1205.8812,314.3529,unknown,1.0,(800|1204)
000000089045,440.2125,406.5882,607.6437,468.7059,unknown,1.0,(800|1204)
000000089078,243.8413,23.3625,616.2839,982.8938,person,1.0,(1068|800)
000000089078,297.286,926.1562,584.5511,991.2375,unknown,1.0,(1068|800)
000000089271,0.0,258.0153,947.9953,790.8397,cat,1.0,(800|977)
000000089296,414.7203,200.939,820.0577,798.122,person,1.0,(800|1201)
000000089296,1015.2203,0.0,1202.8767,484.507,person,1.0,(800|1201)
000000089296,726.2297,555.8685,750.6251,580.2816,unknown,1.0,(800|1201)
000000089296,1112.8015,625.3522,1139.0735,651.6432,unknown,1.0,(800|1201)
000000089296,863.2188,698.5915,889.4907,724.8826,unknown,1.0,(800|1201)
000000089296,651.1672,65.7277,746.8719,249.7653,unknown,1.0,(800|1201)
000000089556,489.6937,260.0,697.8969,380.0,car,1.0,(800|1066)
000000089556,444.7219,238.3333,607.9532,323.3333,car,1.0,(800|1066)
000000089556,303.1438,251.6667,399.75,321.6667,car,1.0,(800|1066)
000000089556,176.5562,258.3333,246.5125,275.0,car,1.0,(800|1066)
000000089556,667.9155,215.0,732.8749,241.6667,car,1.0,(800|1066)
000000089556,391.4219,441.6667,519.675,651.6666,unknown,1.0,(800|1066)
000000089556,964.3969,203.3333,1032.6875,221.6667,car,1.0,(800|1066)
000000089556,602.9562,226.6667,644.5969,243.3333,car,1.0,(800|1066)
000000089556,977.7218,236.6667,1051.0094,311.6667,car,1.0,(800|1066)
000000089556,1.6656,276.6666,496.3562,645.0,car,1.0,(800|1066)
000000089556,416.4062,238.3333,471.3718,316.6667,car,1.0,(800|1066)
000000089556,534.6656,211.6667,1046.0125,548.3333,truck,1.0,(800|1066)
000000089556,1.6656,231.6666,131.5844,325.0,truck,1.0,(800|1066)
000000089556,226.525,230.0,299.8125,251.6667,car,1.0,(800|1066)
000000089556,424.7344,238.3333,616.2812,328.3333,truck,1.0,(800|1066)
000000089648,281.0157,357.8455,307.2438,382.2014,unknown,1.0,(800|1199)
000000089648,419.65,234.1921,758.7422,483.3724,person,1.0,(800|1199)
000000089648,108.6594,7.4941,387.8016,198.5948,person,1.0,(800|1199)
000000089648,52.4562,369.0867,457.1187,681.9673,person,1.0,(800|1199)
000000089648,769.9828,187.3536,1022.8969,498.3606,person,1.0,(800|1199)
000000089648,69.3172,222.9508,389.675,550.8197,person,1.0,(800|1199)
000000089648,914.2375,243.5597,1043.5048,361.5925,unknown,1.0,(800|1199)
000000089648,458.9922,562.0609,646.3359,771.8969,unknown,1.0,(800|1199)
000000089648,442.1313,425.2927,623.8547,622.014,unknown,1.0,(800|1199)
000000089648,826.186,520.843,1006.0359,786.8853,unknown,1.0,(800|1199)
000000089648,799.9578,395.3162,983.5547,648.2436,unknown,1.0,(800|1199)
000000089648,728.7672,71.1944,876.7687,213.5831,unknown,1.0,(800|1199)
000000089648,118.0266,119.9063,301.6234,282.904,unknown,1.0,(800|1199)
000000089648,760.6157,277.2834,835.5532,524.5901,unknown,1.0,(800|1199)
000000089648,754.9953,170.4918,813.0718,260.4215,unknown,1.0,(800|1199)
000000089648,695.0453,3.7471,843.0469,200.4684,unknown,1.0,(800|1199)
000000089648,706.2859,0.0,814.9453,39.3443,unknown,1.0,(800|1199)
000000089648,663.1969,119.9063,696.9188,140.5152,unknown,1.0,(800|1199)
000000089648,663.1969,185.4801,696.9188,211.7096,unknown,1.0,(800|1199)
000000089648,620.1078,314.7541,653.8297,339.1101,unknown,1.0,(800|1199)
000000089648,226.6859,479.6253,262.2812,509.6019,unknown,1.0,(800|1199)
000000089648,0.0,136.7682,56.2031,209.8361,unknown,1.0,(800|1199)
000000089648,893.6297,578.9227,994.7953,653.8641,unknown,1.0,(800|1199)
000000089648,859.9078,451.5222,961.0734,517.0961,unknown,1.0,(800|1199)
000000089648,33.7219,678.2202,382.1812,801.8736,person,1.0,(800|1199)
000000089648,0.0,0.0,129.2672,166.7447,person,1.0,(800|1199)
000000089648,912.3641,558.3138,1184.0126,801.8735,person,1.0,(800|1199)
000000089648,479.6,99.2974,666.9438,241.6862,person,1.0,(800|1199)
000000089648,61.8234,595.7845,284.7625,749.4146,unknown,1.0,(800|1199)
000000089648,515.1953,633.2553,625.7281,711.9438,unknown,1.0,(800|1199)
000000089648,477.7266,0.0,554.5376,33.7237,unknown,1.0,(800|1199)
000000089648,771.8562,127.4005,861.7812,181.733,unknown,1.0,(800|1199)
000000089648,164.8625,0.0,397.1688,168.6183,person,1.0,(800|1199)
000000089648,1004.1625,292.2717,1062.2391,399.0633,unknown,1.0,(800|1199)
000000089648,769.9828,241.6862,790.5906,282.904,unknown,1.0,(800|1199)
000000089648,447.7515,7.4941,670.6906,209.8361,person,1.0,(800|1199)
000000089648,871.1484,672.5996,949.8328,801.8736,unknown,1.0,(800|1199)
000000089648,198.5844,1.8735,687.5516,800.0,unknown,1.0,(800|1199)
000000089670,0.0,369.0867,138.6344,474.0047,unknown,1.0,(800|1199)
000000089670,234.1797,217.3302,977.9343,670.726,unknown,1.0,(800|1199)
000000089670,1056.6189,327.8689,1092.2142,567.6816,unknown,1.0,(800|1199)
000000089697,471.6078,434.4988,654.2859,673.1935,person,1.0,(800|1193)
000000089697,348.5797,458.7412,516.3453,658.2751,person,1.0,(800|1193)
000000089697,178.95,535.1981,402.6375,658.275,unknown,1.0,(800|1193)
000000089697,609.5485,525.8741,902.2064,656.4103,unknown,1.0,(800|1193)
000000089761,230.0,528.0031,655.0,1047.678,unknown,1.0,(1066|800)
000000089880,386.2799,34.6513,788.544,495.7794,dog,1.0,(749|1332)
000000089880,681.9839,111.9502,1118.88,517.1033,dog,1.0,(749|1332)
000000090003,364.7719,355.0,822.8187,610.0,dog,1.0,(800|1066)
000000090003,239.85,341.6667,549.6562,543.3333,dog,1.0,(800|1066)
000000090003,226.525,413.3333,316.4688,460.0,unknown,1.0,(800|1066)
000000090062,110.9938,237.1764,790.125,747.2941,cow,1.0,(800|1204)
000000090108,356.4438,373.3333,384.7594,428.3333,unknown,1.0,(800|1066)
000000090108,876.1187,423.3334,1062.6687,701.6666,unknown,1.0,(800|1066)
000000090108,178.2219,421.6667,419.7375,501.6667,unknown,1.0,(800|1066)
000000090155,123.6469,316.6277,979.8079,616.3935,train,1.0,(800|1199)
000000090208,301.9781,67.1329,946.9438,757.1096,bus,1.0,(800|1193)
000000090208,55.9219,195.8042,350.4438,650.8159,bus,1.0,(800|1193)
000000090208,0.0,257.3427,108.1156,596.7366,bus,1.0,(800|1193)
000000090284,83.8547,179.0297,734.6672,707.3553,person,1.0,(800|801)
000000090284,576.9703,423.1612,724.6547,549.6088,unknown,1.0,(800|801)
000000090631,361.9001,236.5038,941.7626,470.9512,aeroplane,1.0,(800|1316)
000000090891,452.5437,335.9629,686.2344,764.7332,person,1.0,(800|1187)
000000090891,788.2422,341.5313,999.6765,686.775,person,1.0,(800|1187)
000000090891,958.8734,261.7169,1135.0687,701.6241,person,1.0,(800|1187)
000000090891,704.7812,651.5081,832.7546,722.0417,unknown,1.0,(800|1187)
000000090891,767.8406,76.1021,845.7375,137.355,unknown,1.0,(800|1187)
000000090891,172.4859,77.9582,228.1265,181.9026,unknown,1.0,(800|1187)
000000090891,44.5125,105.8005,64.9141,124.3619,unknown,1.0,(800|1187)
000000090891,37.0938,456.6125,55.6406,473.3179,unknown,1.0,(800|1187)
000000090891,357.9547,243.1555,382.0656,272.8538,unknown,1.0,(800|1187)
000000090891,432.1422,228.3062,456.2531,248.7239,unknown,1.0,(800|1187)
000000090891,406.1765,378.6543,478.5094,514.1531,unknown,1.0,(800|1187)
000000090891,682.525,521.5777,782.6782,651.5081,unknown,1.0,(800|1187)
000000090891,910.6516,139.2111,940.3265,172.6218,unknown,1.0,(800|1187)
000000090891,35.2391,618.0975,89.025,688.6311,unknown,1.0,(800|1187)
000000090891,1109.1031,29.6984,1177.7264,94.6636,unknown,1.0,(800|1187)
000000090891,265.2203,347.0998,437.7062,690.4873,person,1.0,(800|1187)
000000090891,94.5891,194.8956,304.1687,790.7192,person,1.0,(800|1187)
000000090891,315.2969,749.8839,357.9547,781.4385,unknown,1.0,(800|1187)
000000090891,1.8548,0.0,1187.0,800.0,unknown,1.0,(800|1187)
000000090956,425.2703,312.8806,577.0187,464.637,person,1.0,(800|1199)
000000090956,520.8156,442.1546,601.3735,470.2577,unknown,1.0,(800|1199)
000000091406,1.8859,0.0,133.9016,171.6981,unknown,1.0,(800|1207)
000000091406,245.1719,307.5471,343.2406,430.1887,unknown,1.0,(800|1207)
000000091406,324.3812,277.3585,433.7656,367.9246,unknown,1.0,(800|1207)
000000091406,184.8219,300.0,256.4875,354.717,unknown,1.0,(800|1207)
000000091406,418.6781,301.8868,454.511,318.8679,unknown,1.0,(800|1207)
000000091406,835.4703,707.5471,1208.8859,799.9999,unknown,1.0,(800|1207)
000000091406,341.3546,305.6604,473.3703,479.2453,unknown,1.0,(800|1207)
000000091406,35.8328,349.0566,292.3203,411.3207,unknown,1.0,(800|1207)
000000091406,358.3281,333.9622,514.8609,496.2264,unknown,1.0,(800|1207)
000000091406,462.0547,90.5661,661.9641,567.9245,person,1.0,(800|1207)
000000091406,594.0703,143.3962,816.6108,605.6603,person,1.0,(800|1207)
000000091406,758.1469,54.717,941.0828,622.6415,person,1.0,(800|1207)
000000091406,886.3906,115.0944,1105.1593,750.9434,person,1.0,(800|1207)
000000091406,243.2859,645.283,507.3172,781.1321,unknown,1.0,(800|1207)
000000091406,313.0656,726.4151,397.9328,784.9057,unknown,1.0,(800|1207)
000000091406,0.0,494.3396,324.3813,694.3396,unknown,1.0,(800|1207)
000000091406,282.8906,69.8113,305.5219,109.434,unknown,1.0,(800|1207)
000000091406,350.7843,111.3208,360.214,147.1698,unknown,1.0,(800|1207)
000000091406,379.0735,105.6604,409.2484,147.1698,unknown,1.0,(800|1207)
000000091406,326.2672,111.3208,337.5828,147.1698,unknown,1.0,(800|1207)
000000091406,358.3281,109.434,369.6437,145.283,unknown,1.0,(800|1207)
000000091406,494.1156,732.0754,675.1656,801.8867,unknown,1.0,(800|1207)
000000091406,3.7719,381.1321,45.2625,405.6604,unknown,1.0,(800|1207)
000000091406,767.5766,662.2642,854.3297,739.6226,unknown,1.0,(800|1207)
000000091406,3.7719,290.566,330.0391,373.5849,unknown,1.0,(800|1207)
000000091406,1076.8702,390.566,1208.8857,735.8491,unknown,1.0,(800|1207)
000000091406,365.8719,111.3208,375.3015,149.0566,unknown,1.0,(800|1207)
000000091406,384.7312,56.6038,392.275,96.2264,unknown,1.0,(800|1207)
000000091406,1120.2467,277.3585,1169.2812,358.4906,unknown,1.0,(800|1207)
000000091406,284.7766,154.717,318.7234,203.7736,unknown,1.0,(800|1207)
000000091406,373.4156,107.5472,382.8453,147.1698,unknown,1.0,(800|1207)
000000091406,281.0047,113.2075,314.9516,149.0566,unknown,1.0,(800|1207)
000000091406,1156.0797,281.1321,1205.1141,364.1509,unknown,1.0,(800|1207)
000000091406,648.7625,775.4717,788.3218,800.0,unknown,1.0,(800|1207)
000000091406,352.6703,316.9811,394.1609,400.0,unknown,1.0,(800|1207)
000000091406,1095.7296,277.3585,1133.4484,358.4906,unknown,1.0,(800|1207)
000000091406,264.0312,49.0566,1188.1406,581.1321,unknown,1.0,(800|1207)
000000091495,25.0469,202.2371,431.1641,757.047,person,1.0,(800|1145)
000000091495,586.8125,388.3669,1044.8125,740.9396,person,1.0,(800|1145)
000000091495,271.9375,84.1163,608.2812,671.1409,person,1.0,(800|1145)
000000091495,373.9141,221.924,525.9844,363.311,unknown,1.0,(800|1145)
000000091500,844.4719,210.0,879.45,298.3333,unknown,1.0,(800|1066)
000000091500,687.9031,456.6667,907.7656,789.9999,unknown,1.0,(800|1066)
000000091500,859.4624,636.6666,1065.9999,801.6666,unknown,1.0,(800|1066)
000000091500,766.1875,295.0,1067.6656,470.0,unknown,1.0,(800|1066)
000000091500,1.6656,366.6667,248.1781,503.3333,unknown,1.0,(800|1066)
000000091500,168.2281,240.0,859.4625,788.3333,person,1.0,(800|1066)
000000091500,0.0,183.3333,474.7031,801.6666,person,1.0,(800|1066)
000000091500,119.925,556.6666,188.2156,595.0,unknown,1.0,(800|1066)
000000091500,498.0219,584.9999,559.65,623.3333,unknown,1.0,(800|1066)
000000091500,489.6938,211.6667,554.6532,225.0,unknown,1.0,(800|1066)
000000091500,957.7343,280.0,1017.6968,318.3333,unknown,1.0,(800|1066)
000000091500,951.0718,373.3333,1067.6658,501.6667,unknown,1.0,(800|1066)
000000091500,78.2844,661.6666,209.8688,801.6666,unknown,1.0,(800|1066)
000000091500,821.1532,266.6667,847.8032,311.6667,unknown,1.0,(800|1066)
000000091500,957.7343,278.3333,1017.6968,320.0,unknown,1.0,(800|1066)
000000091500,952.7375,303.3333,1029.3562,331.6667,unknown,1.0,(800|1066)
000000091500,782.8437,215.0,817.8218,301.6666,unknown,1.0,(800|1066)
000000091500,762.8563,213.3333,794.5031,301.6667,unknown,1.0,(800|1066)
000000091615,158.025,80.9412,282.1875,220.2353,unknown,1.0,(800|1204)
000000091615,632.1,312.4706,696.0626,336.9412,unknown,1.0,(800|1204)
000000091615,844.6813,265.4118,1155.0875,700.2353,unknown,1.0,(800|1204)
000000091615,146.7375,451.7647,440.2125,611.7647,unknown,1.0,(800|1204)
000000091615,498.5312,239.0588,539.9187,295.5294,unknown,1.0,(800|1204)
000000091615,852.2062,314.3529,871.0187,342.5882,unknown,1.0,(800|1204)
000000091615,80.8938,288.0,118.5188,297.4117,unknown,1.0,(800|1204)
000000091615,77.1313,293.6471,122.2812,301.1765,unknown,1.0,(800|1204)
000000091615,839.0375,312.4706,855.9688,342.5883,unknown,1.0,(800|1204)
000000091615,80.8938,304.9412,114.7562,312.4706,unknown,1.0,(800|1204)
000000091615,129.8063,272.9412,150.5,308.7059,unknown,1.0,(800|1204)
000000091615,891.7125,67.7647,1173.9,231.5294,unknown,1.0,(800|1204)
000000091619,258.548,485.2203,479.6253,663.1969,unknown,1.0,(1199|800)
000000091654,1.6656,0.0,354.7781,393.3333,unknown,1.0,(800|1066)
000000091654,1.6656,1.6667,1066.0,801.6666,unknown,1.0,(800|1066)
000000091654,56.6312,0.0,1062.6687,768.3333,unknown,1.0,(800|1066)
000000091779,0.0,80.0,547.9906,300.0,unknown,1.0,(800|1066)
000000091779,956.0687,125.0,1067.6656,253.3333,unknown,1.0,(800|1066)
000000091779,351.4469,240.0,1067.6658,791.6666,unknown,1.0,(800|1066)
000000091779,169.8937,166.6666,796.1688,545.0,unknown,1.0,(800|1066)
000000091779,676.2437,1.6667,832.8124,165.0,unknown,1.0,(800|1066)
000000091779,33.3125,0.0,193.2125,163.3333,unknown,1.0,(800|1066)
000000091779,1.6656,458.3333,296.4812,789.9999,unknown,1.0,(800|1066)
000000091779,179.8875,165.0,769.5187,545.0,unknown,1.0,(800|1066)
000000091921,521.3406,371.6666,1002.7062,696.6666,zebra,1.0,(800|1066)
000000091921,119.925,491.6667,389.7563,655.0,zebra,1.0,(800|1066)
000000092053,267.9016,146.1358,517.0688,365.3396,unknown,1.0,(800|1199)
000000092053,0.0,339.1101,116.1531,541.452,person,1.0,(800|1199)
000000092053,578.8923,0.0,734.3876,339.1101,unknown,1.0,(800|1199)
000000092053,511.4484,0.0,584.5125,179.8595,unknown,1.0,(800|1199)
000000092053,638.8422,567.6815,895.5031,800.0,unknown,1.0,(800|1199)
000000092053,610.7406,485.2459,1043.5048,653.8642,unknown,1.0,(800|1199)
000000092053,440.2578,485.2459,661.3235,725.0585,unknown,1.0,(800|1199)
000000092053,715.6532,1.8735,1200.8734,792.5059,unknown,1.0,(800|1199)
000000092053,121.7734,133.0211,577.0187,404.6839,unknown,1.0,(800|1199)
000000092053,689.4249,146.1358,1200.8734,468.3841,unknown,1.0,(800|1199)
